xq2_bin,z_bin_phi,pt2_bin_phi,phi_content_sum,phi_bin_count,z_bin0,pt2_bin0,z_bin_spec,pt2_bin_spec,spec_content,error,_merge,diff(phiSum - spec),ratio(phiSum/spec)
9,5,6,8926.1261,8,4,5,4.0,5.0,7595.87,263.801,both,1330.2560999999996,1.175128866081173
9,5,7,6440.4165,8,4,6,4.0,6.0,5565.16,187.665,both,875.2565000000004,1.157274274234703
9,5,8,5584.7999,8,4,7,4.0,7.0,4706.96,171.634,both,877.8399,1.186498270646022
9,5,9,2297.939,8,4,8,4.0,8.0,1978.17,88.7909,both,319.7689999999998,1.1616488977185984
9,5,10,917.9296999999999,8,4,9,4.0,9.0,777.817,38.5744,both,140.1126999999999,1.1801358160081354
9,5,11,149.6467,8,4,10,4.0,10.0,156.613,26.6334,both,-6.96629999999999,0.9555190182168786
9,6,1,11295.635,8,5,0,5.0,0.0,9530.13,372.975,both,1765.505000000001,1.185255080465849
9,6,2,7274.219,8,5,1,5.0,1.0,6244.2,215.91,both,1030.0190000000002,1.1649561192786906
9,6,3,5287.7209,8,5,2,5.0,2.0,4438.23,179.767,both,849.4909000000007,1.1914030818592098
9,6,4,4435.7061,8,5,3,5.0,3.0,3745.71,187.497,both,689.9961000000003,1.1842096958921007
9,6,5,7236.165999999999,8,5,4,5.0,4.0,6205.26,299.733,both,1030.905999999999,1.166134215165843
9,6,6,5377.9101,8,5,5,5.0,5.0,4609.88,176.226,both,768.0301,1.1666052261664077
9,6,7,3573.0815,8,5,6,5.0,6.0,3130.28,156.319,both,442.8014999999996,1.141457473452854
9,6,8,2805.638,8,5,7,5.0,7.0,2419.64,98.1131,both,385.99800000000005,1.1595270370798962
9,6,9,962.688,8,5,8,5.0,8.0,815.52,73.2537,both,147.168,1.1804590935844614
9,6,10,299.59680000000003,8,5,9,5.0,9.0,261.736,20.5555,both,37.86080000000004,1.1446526270746098
9,6,11,0.0,8,5,10,5.0,10.0,0.0,0.0,both,0.0,
9,7,1,6654.702,8,6,0,6.0,0.0,5665.92,340.905,both,988.7820000000002,1.1745139359539138
9,7,2,3867.355,8,6,1,6.0,1.0,3315.07,208.754,both,552.2849999999999,1.1665982920420985
9,7,3,2427.8689,8,6,2,6.0,2.0,2082.81,126.474,both,345.0589,1.1656698882759349
9,7,4,1647.4444,8,6,3,6.0,3.0,1428.22,76.3913,both,219.22440000000006,1.1534948397305738
9,7,5,2042.9736,8,6,4,6.0,4.0,1728.25,97.4261,both,314.72360000000003,1.1821053667004195
9,7,6,1014.0015,8,6,5,6.0,5.0,836.2,60.5557,both,177.80149999999992,1.2126303515905286
9,7,7,389.1064,8,6,6,6.0,6.0,328.547,40.1921,both,60.55939999999998,1.184324921548515
9,7,8,187.5751,8,6,7,6.0,7.0,184.399,39.8322,both,3.176099999999991,1.0172240630372182
9,7,9,0.0,8,6,8,6.0,8.0,0.0,0.0,both,0.0,
9,7,10,0.0,8,6,9,6.0,9.0,0.0,0.0,both,0.0,
9,7,11,0.0,8,6,10,6.0,10.0,0.0,0.0,both,0.0,
9,8,1,190.41039999999998,8,7,0,7.0,0.0,181.923,32.7971,both,8.48739999999998,1.0466538040819466
9,8,2,15.4726,8,7,1,7.0,1.0,79.0741,21.8679,both,-63.6015,0.19567216066954918
9,8,3,10.2584,8,7,2,7.0,2.0,0.0,0.0,both,10.2584,
9,8,4,0.0,8,7,3,7.0,3.0,0.0,0.0,both,0.0,
9,8,5,0.0,8,7,4,7.0,4.0,0.0,0.0,both,0.0,
9,8,6,0.0,8,7,5,7.0,5.0,0.0,0.0,both,0.0,
9,8,7,0.0,8,7,6,7.0,6.0,0.0,0.0,both,0.0,
9,8,8,0.0,8,7,7,7.0,7.0,0.0,0.0,both,0.0,
9,8,9,0.0,8,7,8,7.0,8.0,0.0,0.0,both,0.0,
9,8,10,0.0,8,7,9,7.0,9.0,0.0,0.0,both,0.0,
9,8,11,0.0,8,7,10,7.0,10.0,0.0,0.0,both,0.0,
10,1,1,0.0,8,0,0,0.0,0.0,-106.425,82.6425,both,106.425,-0.0
10,1,2,0.0,8,0,1,0.0,1.0,34.4805,28.6649,both,-34.4805,0.0
10,1,3,11.4315,8,0,2,0.0,2.0,0.0,0.0,both,11.4315,
10,1,4,0.0,8,0,3,0.0,3.0,0.0,0.0,both,0.0,
10,1,5,0.0,8,0,4,0.0,4.0,0.0,0.0,both,0.0,
10,1,6,0.0,8,0,5,0.0,5.0,0.0,0.0,both,0.0,
10,1,7,0.0,8,0,6,0.0,6.0,0.0,0.0,both,0.0,
10,1,8,0.0,8,0,7,0.0,7.0,0.0,0.0,both,0.0,
10,1,9,0.0,8,0,8,0.0,8.0,0.0,0.0,both,0.0,
10,1,10,0.0,8,0,9,0.0,9.0,0.0,0.0,both,0.0,
10,1,11,0.0,8,0,10,0.0,10.0,0.0,0.0,both,0.0,
10,2,1,11804.974,8,1,0,1.0,0.0,11594.8,2518.09,both,210.1740000000009,1.01812657398144
10,2,2,6334.631,8,1,1,1.0,1.0,5717.82,888.552,both,616.8110000000006,1.107875204186211
10,2,3,4557.453,8,1,2,1.0,2.0,4069.23,505.601,both,488.2230000000004,1.1199792098259378
10,2,4,3569.5232,8,1,3,1.0,3.0,3124.65,289.74,both,444.8732,1.1423753700414447
10,2,5,2779.2870000000003,8,1,4,1.0,4.0,2415.94,179.87,both,363.3470000000002,1.1503957051913543
10,2,6,458.3636,8,1,5,1.0,5.0,412.651,68.327,both,45.71260000000001,1.1107778728271591
10,2,7,0.0,8,1,6,1.0,6.0,0.0,0.0,both,0.0,
10,2,8,0.0,8,1,7,1.0,7.0,0.0,0.0,both,0.0,
10,2,9,0.0,8,1,8,1.0,8.0,0.0,0.0,both,0.0,
10,2,10,0.0,8,1,9,1.0,9.0,0.0,0.0,both,0.0,
10,2,11,0.0,8,1,10,1.0,10.0,0.0,0.0,both,0.0,
10,3,1,18440.28,8,2,0,2.0,0.0,16477.2,1631.87,both,1963.079999999998,1.119139174131527
10,3,2,12625.342,8,2,1,2.0,1.0,10860.2,711.302,both,1765.1419999999998,1.1625331025211323
10,3,3,8359.022,8,2,2,2.0,2.0,7186.54,417.604,both,1172.4820000000009,1.1631497215628106
10,3,4,6607.204,8,2,3,2.0,3.0,5640.43,250.538,both,966.7739999999994,1.1714007619986417
10,3,5,8754.642,8,2,4,2.0,4.0,7541.85,332.98,both,1212.7919999999995,1.1608082897432326
10,3,6,3930.4442,8,2,5,2.0,5.0,3391.06,177.495,both,539.3842,1.159060647703078
10,3,7,1393.398,8,2,6,2.0,6.0,1178.38,56.109,both,215.0179999999998,1.182469152565386
10,3,8,460.8913,8,2,7,2.0,7.0,396.988,43.7855,both,63.9033,1.1609703567866032
10,3,9,0.0,8,2,8,2.0,8.0,0.0,0.0,both,0.0,
10,3,10,0.0,8,2,9,2.0,9.0,0.0,0.0,both,0.0,
10,3,11,0.0,8,2,10,2.0,10.0,0.0,0.0,both,0.0,
10,4,1,16686.02,8,3,0,3.0,0.0,14214.5,541.142,both,2471.5200000000004,1.1738731576910901
10,4,2,10243.32,8,3,1,3.0,1.0,8602.97,380.07,both,1640.3500000000004,1.1906725235587245
10,4,3,7716.572,8,3,2,3.0,2.0,6435.42,297.916,both,1281.152,1.199078226440543
10,4,4,5749.457,8,3,3,3.0,3.0,4885.69,246.603,both,863.7670000000007,1.1767952940116955
10,4,5,8194.48,8,3,4,3.0,4.0,7004.7,181.944,both,1189.7799999999997,1.1698545262466629
10,4,6,4833.0740000000005,8,3,5,3.0,5.0,4119.82,127.917,both,713.2540000000008,1.1731274667339837
10,4,7,2463.4487,8,3,6,3.0,6.0,2082.05,131.3,both,381.39869999999974,1.1831842174779663
10,4,8,1196.8020999999999,8,3,7,3.0,7.0,1054.13,64.4211,both,142.67209999999977,1.135345830210695
10,4,9,145.5807,8,3,8,3.0,8.0,161.581,35.3237,both,-16.00029999999998,0.9009765999715315
10,4,10,0.0,8,3,9,3.0,9.0,0.0,0.0,both,0.0,
10,4,11,0.0,8,3,10,3.0,10.0,0.0,0.0,both,0.0,
10,5,1,13174.768,8,4,0,4.0,0.0,11121.3,391.58,both,2053.4680000000008,1.1846428025500617
10,5,2,7578.832,8,4,1,4.0,1.0,6514.25,245.975,both,1064.5820000000003,1.1634235714011592
10,5,3,5553.594,8,4,2,4.0,2.0,4636.55,184.783,both,917.0439999999999,1.1977858537058803
10,5,4,4030.8706,8,4,3,4.0,3.0,3333.16,273.901,both,697.7106000000003,1.2093240648513723
10,5,5,6179.42,8,4,4,4.0,4.0,5178.71,246.889,both,1000.71,1.1932353810118737
10,5,6,3822.348,8,4,5,4.0,5.0,3257.8,139.888,both,564.5479999999998,1.1732911780956472
10,5,7,1951.5773,8,4,6,4.0,6.0,1678.15,82.1572,both,273.42729999999983,1.1629337663498494
10,5,8,867.5147999999999,8,4,7,4.0,7.0,775.406,30.6371,both,92.10879999999997,1.1187878350180422
10,5,9,83.75551,8,4,8,4.0,8.0,70.5544,15.4354,both,13.20111,1.1871054108602723
10,5,10,0.0,8,4,9,4.0,9.0,0.0,0.0,both,0.0,
10,5,11,0.0,8,4,10,4.0,10.0,0.0,0.0,both,0.0,
10,6,1,8885.118,8,5,0,5.0,0.0,7624.29,295.813,both,1260.8280000000004,1.165369890179938
10,6,2,5256.488,8,5,1,5.0,1.0,4492.13,202.659,both,764.3580000000002,1.1701549153742212
10,6,3,3290.7801,8,5,2,5.0,2.0,2837.94,121.66,both,452.8400999999999,1.159566481320958
10,6,4,2233.5965,8,5,3,5.0,3.0,1944.74,86.2961,both,288.8565000000001,1.1485321945350022
10,6,5,2577.1391,8,5,4,5.0,4.0,2196.85,111.852,both,380.28909999999996,1.1731065389079818
10,6,6,1205.3806,8,5,5,5.0,5.0,1036.37,47.0598,both,169.01060000000007,1.163079402144022
10,6,7,391.2437,8,5,6,5.0,6.0,355.709,21.7759,both,35.53469999999999,1.099898231419503
10,6,8,67.14410000000001,8,5,7,5.0,7.0,96.8891,16.8959,both,-29.74499999999999,0.6929995221340688
10,6,9,0.0,8,5,8,5.0,8.0,0.0,0.0,both,0.0,
10,6,10,0.0,8,5,9,5.0,9.0,0.0,0.0,both,0.0,
10,6,11,0.0,8,5,10,5.0,10.0,0.0,0.0,both,0.0,
10,7,1,1866.6009999999999,8,6,0,6.0,0.0,1554.1,116.244,both,312.501,1.2010816549771572
10,7,2,829.9132999999999,8,6,1,6.0,1.0,707.543,49.7405,both,122.37029999999993,1.1729510432581483
10,7,3,336.4226,8,6,2,6.0,2.0,297.116,33.2374,both,39.3066,1.1322937842458838
10,7,4,141.13002,8,6,3,6.0,3.0,143.583,36.0856,both,-2.4529799999999966,0.9829159440880885
10,7,5,58.4319,8,6,4,6.0,4.0,71.499,17.1993,both,-13.067099999999996,0.8172408005706374
10,7,6,0.0,8,6,5,6.0,5.0,0.0,0.0,both,0.0,
10,7,7,0.0,8,6,6,6.0,6.0,0.0,0.0,both,0.0,
10,7,8,0.0,8,6,7,6.0,7.0,0.0,0.0,both,0.0,
10,7,9,0.0,8,6,8,6.0,8.0,0.0,0.0,both,0.0,
10,7,10,0.0,8,6,9,6.0,9.0,0.0,0.0,both,0.0,
10,7,11,0.0,8,6,10,6.0,10.0,0.0,0.0,both,0.0,
10,8,1,0.0,8,7,0,7.0,0.0,0.0,0.0,both,0.0,
10,8,2,0.0,8,7,1,7.0,1.0,0.0,0.0,both,0.0,
10,8,3,0.0,8,7,2,7.0,2.0,0.0,0.0,both,0.0,
10,8,4,0.0,8,7,3,7.0,3.0,0.0,0.0,both,0.0,
10,8,5,0.0,8,7,4,7.0,4.0,0.0,0.0,both,0.0,
10,8,6,0.0,8,7,5,7.0,5.0,0.0,0.0,both,0.0,
10,8,7,0.0,8,7,6,7.0,6.0,0.0,0.0,both,0.0,
10,8,8,0.0,8,7,7,7.0,7.0,0.0,0.0,both,0.0,
10,8,9,0.0,8,7,8,7.0,8.0,0.0,0.0,both,0.0,
10,8,10,0.0,8,7,9,7.0,9.0,0.0,0.0,both,0.0,
10,8,11,0.0,8,7,10,7.0,10.0,0.0,0.0,both,0.0,
11,1,1,0.0,8,0,0,0.0,0.0,0.0,0.0,both,0.0,
11,1,2,0.0,8,0,1,0.0,1.0,0.0,0.0,both,0.0,
11,1,3,0.0,8,0,2,0.0,2.0,0.0,0.0,both,0.0,
11,1,4,0.0,8,0,3,0.0,3.0,0.0,0.0,both,0.0,
11,1,5,0.0,8,0,4,0.0,4.0,0.0,0.0,both,0.0,
11,1,6,0.0,8,0,5,0.0,5.0,0.0,0.0,both,0.0,
11,1,7,0.0,8,0,6,0.0,6.0,0.0,0.0,both,0.0,
11,1,8,0.0,8,0,7,0.0,7.0,0.0,0.0,both,0.0,
11,1,9,0.0,8,0,8,0.0,8.0,0.0,0.0,both,0.0,
11,1,10,0.0,8,0,9,0.0,9.0,0.0,0.0,both,0.0,
11,1,11,0.0,8,0,10,0.0,10.0,0.0,0.0,both,0.0,
11,2,1,4410.092000000001,8,1,0,1.0,0.0,4503.17,1142.63,both,-93.07799999999952,0.9793305604718455
11,2,2,1967.6254000000001,8,1,1,1.0,1.0,1644.61,262.277,both,323.0154000000002,1.1964085102243087
11,2,3,1375.1404,8,1,2,1.0,2.0,1181.33,147.016,both,193.81040000000007,1.1640611852742249
11,2,4,993.4157,8,1,3,1.0,3.0,890.279,94.2116,both,103.13670000000002,1.1158476163090447
11,2,5,719.6467,8,1,4,1.0,4.0,664.356,70.8439,both,55.290700000000015,1.0832245061382753
11,2,6,0.0,8,1,5,1.0,5.0,0.0,0.0,both,0.0,
11,2,7,0.0,8,1,6,1.0,6.0,0.0,0.0,both,0.0,
11,2,8,0.0,8,1,7,1.0,7.0,0.0,0.0,both,0.0,
11,2,9,0.0,8,1,8,1.0,8.0,0.0,0.0,both,0.0,
11,2,10,0.0,8,1,9,1.0,9.0,0.0,0.0,both,0.0,
11,2,11,0.0,8,1,10,1.0,10.0,0.0,0.0,both,0.0,
11,3,1,17783.77,8,2,0,2.0,0.0,16482.9,2498.65,both,1300.869999999999,1.0789223983643654
11,3,2,8937.243,8,2,1,2.0,1.0,7674.06,635.365,both,1263.183,1.1646042642356198
11,3,3,5194.035,8,2,2,2.0,2.0,4534.92,374.242,both,659.1149999999998,1.145342144955148
11,3,4,4354.1931,8,2,3,2.0,3.0,3769.54,288.457,both,584.6531000000004,1.155099322463749
11,3,5,5281.606,8,2,4,2.0,4.0,4588.98,260.968,both,692.6260000000002,1.150932451220097
11,3,6,1491.9897,8,2,5,2.0,5.0,1280.58,103.96,both,211.40970000000016,1.165089022161833
11,3,7,240.1925,8,2,6,2.0,6.0,249.016,44.6652,both,-8.823499999999996,0.9645665338773413
11,3,8,0.0,8,2,7,2.0,7.0,51.7326,34.245,both,-51.7326,0.0
11,3,9,0.0,8,2,8,2.0,8.0,0.0,0.0,both,0.0,
11,3,10,0.0,8,2,9,2.0,9.0,0.0,0.0,both,0.0,
11,3,11,0.0,8,2,10,2.0,10.0,0.0,0.0,both,0.0,
11,4,1,20612.86,8,3,0,3.0,0.0,18660.4,940.84,both,1952.4599999999991,1.1046311976163425
11,4,2,9703.763,8,3,1,3.0,1.0,8231.23,365.358,both,1472.5330000000013,1.178895863680155
11,4,3,5880.162,8,3,2,3.0,2.0,4927.95,245.002,both,952.2120000000004,1.1932267981615075
11,4,4,3794.3140000000003,8,3,3,3.0,3.0,3250.27,179.835,both,544.0440000000003,1.167384248077852
11,4,5,4625.5657,8,3,4,3.0,4.0,3926.91,150.842,both,698.6557000000003,1.1779148745451258
11,4,6,1853.3679,8,3,5,3.0,5.0,1642.03,107.329,both,211.3379,1.128705261170624
11,4,7,429.7809,8,3,6,3.0,6.0,401.461,37.4161,both,28.31989999999996,1.0705420949980196
11,4,8,23.5494,8,3,7,3.0,7.0,53.7327,18.6796,both,-30.183300000000003,0.4382694336967991
11,4,9,0.0,8,3,8,3.0,8.0,0.0,0.0,both,0.0,
11,4,10,0.0,8,3,9,3.0,9.0,0.0,0.0,both,0.0,
11,4,11,0.0,8,3,10,3.0,10.0,0.0,0.0,both,0.0,
11,5,1,17056.77,8,4,0,4.0,0.0,14664.8,562.45,both,2391.970000000001,1.1631096230429327
11,5,2,7781.288,8,4,1,4.0,1.0,6558.57,359.2,both,1222.7179999999998,1.186430578616985
11,5,3,3958.9790000000003,8,4,2,4.0,2.0,3320.08,158.041,both,638.8990000000003,1.1924348208476905
11,5,4,2065.8406,8,4,3,4.0,3.0,1746.91,119.545,both,318.9305999999999,1.1825684208116045
11,5,5,2079.324,8,4,4,4.0,4.0,1770.41,124.311,both,308.914,1.1744872656616263
11,5,6,583.3929,8,4,5,4.0,5.0,564.699,51.6711,both,18.6939000000001,1.0331041847072513
11,5,7,112.4991,8,4,6,4.0,6.0,119.84,33.0741,both,-7.340900000000005,0.9387441588785046
11,5,8,0.0,8,4,7,4.0,7.0,0.0,0.0,both,0.0,
11,5,9,0.0,8,4,8,4.0,8.0,0.0,0.0,both,0.0,
11,5,10,0.0,8,4,9,4.0,9.0,0.0,0.0,both,0.0,
11,5,11,0.0,8,4,10,4.0,10.0,0.0,0.0,both,0.0,
11,6,1,5006.8099999999995,8,5,0,5.0,0.0,4260.17,177.001,both,746.6399999999994,1.1752606116657316
11,6,2,2209.9101,8,5,1,5.0,1.0,1788.58,118.46,both,421.33010000000013,1.23556681836988
11,6,3,992.2717,8,5,2,5.0,2.0,859.643,72.234,both,132.62869999999998,1.1542834641822244
11,6,4,345.706,8,5,3,5.0,3.0,304.37,44.5913,both,41.33600000000001,1.135808391102934
11,6,5,239.7389,8,5,4,5.0,4.0,209.378,31.7936,both,30.360900000000015,1.1450052058955573
11,6,6,0.0,8,5,5,5.0,5.0,0.0,0.0,both,0.0,
11,6,7,0.0,8,5,6,5.0,6.0,0.0,0.0,both,0.0,
11,6,8,0.0,8,5,7,5.0,7.0,0.0,0.0,both,0.0,
11,6,9,0.0,8,5,8,5.0,8.0,0.0,0.0,both,0.0,
11,6,10,0.0,8,5,9,5.0,9.0,0.0,0.0,both,0.0,
11,6,11,0.0,8,5,10,5.0,10.0,0.0,0.0,both,0.0,
11,7,1,34.8186,8,6,0,6.0,0.0,81.2146,23.8314,both,-46.396,0.4287234068751185
11,7,2,0.0,8,6,1,6.0,1.0,0.0,0.0,both,0.0,
11,7,3,0.0,8,6,2,6.0,2.0,0.0,0.0,both,0.0,
11,7,4,0.0,8,6,3,6.0,3.0,0.0,0.0,both,0.0,
11,7,5,0.0,8,6,4,6.0,4.0,0.0,0.0,both,0.0,
11,7,6,0.0,8,6,5,6.0,5.0,0.0,0.0,both,0.0,
11,7,7,0.0,8,6,6,6.0,6.0,0.0,0.0,both,0.0,
11,7,8,0.0,8,6,7,6.0,7.0,0.0,0.0,both,0.0,
11,7,9,0.0,8,6,8,6.0,8.0,0.0,0.0,both,0.0,
11,7,10,0.0,8,6,9,6.0,9.0,0.0,0.0,both,0.0,
11,7,11,0.0,8,6,10,6.0,10.0,0.0,0.0,both,0.0,
11,8,1,0.0,8,7,0,7.0,0.0,0.0,0.0,both,0.0,
11,8,2,0.0,8,7,1,7.0,1.0,0.0,0.0,both,0.0,
11,8,3,0.0,8,7,2,7.0,2.0,0.0,0.0,both,0.0,
11,8,4,0.0,8,7,3,7.0,3.0,0.0,0.0,both,0.0,
11,8,5,0.0,8,7,4,7.0,4.0,0.0,0.0,both,0.0,
11,8,6,0.0,8,7,5,7.0,5.0,0.0,0.0,both,0.0,
11,8,7,0.0,8,7,6,7.0,6.0,0.0,0.0,both,0.0,
11,8,8,0.0,8,7,7,7.0,7.0,0.0,0.0,both,0.0,
11,8,9,0.0,8,7,8,7.0,8.0,0.0,0.0,both,0.0,
11,8,10,0.0,8,7,9,7.0,9.0,0.0,0.0,both,0.0,
11,8,11,0.0,8,7,10,7.0,10.0,0.0,0.0,both,0.0,
12,1,1,16576.93,8,0,0,0.0,0.0,15324.7,5111.65,both,1252.2299999999996,1.0817131819872494
12,1,2,18903.511000000002,8,0,1,0.0,1.0,16154.3,3618.06,both,2749.211000000003,1.1701844710077196
12,1,3,15941.941,8,0,2,0.0,2.0,14732.6,2171.59,both,1209.3410000000003,1.0820860540569892
12,1,4,9271.202000000001,8,0,3,0.0,3.0,8494.96,1052.51,both,776.242000000002,1.0913767692843759
12,1,5,5945.670999999999,8,0,4,0.0,4.0,5348.26,576.126,both,597.4109999999991,1.1117019367046477
12,1,6,85.52590000000001,8,0,5,0.0,5.0,143.452,35.2539,both,-57.92609999999999,0.5961987284945488
12,1,7,0.0,8,0,6,0.0,6.0,0.0,0.0,both,0.0,
12,1,8,0.0,8,0,7,0.0,7.0,0.0,0.0,both,0.0,
12,1,9,0.0,8,0,8,0.0,8.0,0.0,0.0,both,0.0,
12,1,10,0.0,8,0,9,0.0,9.0,0.0,0.0,both,0.0,
12,1,11,0.0,8,0,10,0.0,10.0,0.0,0.0,both,0.0,
12,2,1,27648.861,8,1,0,1.0,0.0,-21990.3,3920.07,both,49639.161,-1.257320773250024
12,2,2,29541.679,8,1,1,1.0,1.0,-23886.2,2343.28,both,53427.879,-1.2367676315194547
12,2,3,29712.811,8,1,2,1.0,2.0,25240.9,1513.71,both,4471.911,1.1771692372300513
12,2,4,25936.507,8,1,3,1.0,3.0,22350.9,1092.44,both,3585.607,1.1604233833984314
12,2,5,35302.549999999996,8,1,4,1.0,4.0,30201.1,1199.55,both,5101.449999999997,1.1689160328597301
12,2,6,16920.413,8,1,5,1.0,5.0,14522.2,690.045,both,2398.2129999999997,1.1651411631846413
12,2,7,6256.832,8,1,6,1.0,6.0,5345.91,345.155,both,910.9220000000005,1.1703960597915042
12,2,8,2531.671,8,1,7,1.0,7.0,2124.82,140.783,both,406.85099999999966,1.191475513219943
12,2,9,208.32921,8,1,8,1.0,8.0,197.849,39.4804,both,10.48021,1.0529707504207755
12,2,10,0.0,8,1,9,1.0,9.0,0.0,0.0,both,0.0,
12,2,11,0.0,8,1,10,1.0,10.0,0.0,0.0,both,0.0,
12,3,1,14455.646,8,2,0,2.0,0.0,0.0,0.0,both,14455.646,
12,3,2,15958.037999999999,8,2,1,2.0,1.0,12785.9,1207.78,both,3172.137999999999,1.2480965751335455
12,3,3,16099.4158,8,2,2,2.0,2.0,13300.1,751.82,both,2799.3158000000003,1.2104732896745138
12,3,4,15386.7138,8,2,3,2.0,3.0,12962.7,621.478,both,2424.013799999999,1.186999143696915
12,3,5,26074.51,8,2,4,2.0,4.0,21985.8,851.275,both,4088.709999999999,1.1859704900435735
12,3,6,17793.84,8,2,5,2.0,5.0,15318.8,694.754,both,2475.040000000001,1.161568791289135
12,3,7,11189.612000000001,8,2,6,2.0,6.0,9529.3,355.726,both,1660.3120000000017,1.1742323150703622
12,3,8,8902.748,8,2,7,2.0,7.0,7567.82,261.691,both,1334.9279999999999,1.1763953159562464
12,3,9,3721.717,8,2,8,2.0,8.0,3168.06,122.408,both,553.6570000000002,1.1747621572823748
12,3,10,1353.8422,8,2,9,2.0,9.0,1133.91,69.5047,both,219.93219999999997,1.1939591325590213
12,3,11,214.55360000000002,8,2,10,2.0,10.0,201.806,46.7798,both,12.747600000000006,1.063167596602678
12,4,1,8042.032999999999,8,3,0,3.0,0.0,6425.54,446.212,both,1616.4929999999995,1.2515730973583543
12,4,2,8519.0394,8,3,1,3.0,1.0,7280.11,351.085,both,1238.9294,1.1701800384884293
12,4,3,8337.21551,8,3,2,3.0,2.0,7023.61,298.327,both,1313.6055100000003,1.1870271142617543
12,4,4,8108.688,8,3,3,3.0,3.0,6860.6,271.035,both,1248.0879999999997,1.1819211147713027
12,4,5,13988.07567,8,3,4,3.0,4.0,11911.2,525.423,both,2076.8756699999994,1.174363260628652
12,4,6,11297.1014,8,3,5,3.0,5.0,9489.66,387.281,both,1807.4413999999997,1.190464294821943
12,4,7,8135.2575,8,3,6,3.0,6.0,6973.37,275.113,both,1161.8874999999998,1.166617790250625
12,4,8,7670.0184,8,3,7,3.0,7.0,6532.47,250.669,both,1137.5483999999997,1.174137562055394
12,4,9,4320.7301,8,3,8,3.0,8.0,3645.99,137.353,both,674.7401,1.1850636178376792
12,4,10,2625.1663,8,3,9,3.0,9.0,2208.74,119.228,both,416.4263000000001,1.1885356809764844
12,4,11,1417.5281,8,3,10,3.0,10.0,1236.11,79.0012,both,181.4181000000001,1.14676533641828
12,5,1,5632.959,8,4,0,4.0,0.0,4545.45,245.28,both,1087.509,1.2392522192522193
12,5,2,5108.869000000001,8,4,1,4.0,1.0,4413.98,328.201,both,694.889000000001,1.1574291229230764
12,5,3,4823.615,8,4,2,4.0,2.0,4128.63,266.679,both,694.9849999999997,1.1683330790116817
12,5,4,4601.9869,8,4,3,4.0,3.0,3849.83,251.531,both,752.1569,1.1953740554777743
12,5,5,8203.567,8,4,4,4.0,4.0,6834.38,334.133,both,1369.186999999999,1.20033814332829
12,5,6,6826.863,8,4,5,4.0,5.0,5737.12,173.695,both,1089.7430000000004,1.1899460007808798
12,5,7,5553.239,8,4,6,4.0,6.0,4668.02,207.634,both,885.2189999999991,1.1896347916247143
12,5,8,5559.039,8,4,7,4.0,7.0,4769.03,133.996,both,790.009,1.1656540218870504
12,5,9,3380.7111,8,4,8,4.0,8.0,2963.41,155.259,both,417.30110000000013,1.1408178753530562
12,5,10,2465.0297,8,4,9,4.0,9.0,2119.98,111.45,both,345.04970000000003,1.162760827932339
12,5,11,1558.3567,8,4,10,4.0,10.0,1363.4,66.6104,both,194.95669999999996,1.1429930321255684
12,6,1,3955.964,8,5,0,5.0,0.0,3291.03,287.523,both,664.9339999999997,1.2020443447795979
12,6,2,3379.3009,8,5,1,5.0,1.0,2886.62,148.035,both,492.6809000000003,1.170677435893883
12,6,3,3043.2387999999996,8,5,2,5.0,2.0,2542.6,169.499,both,500.6387999999997,1.1969003382364507
12,6,4,2967.7153,8,5,3,5.0,3.0,2508.47,138.345,both,459.24530000000004,1.1830778522366223
12,6,5,4918.6215999999995,8,5,4,5.0,4.0,4274.23,256.099,both,644.3915999999999,1.150762031991727
12,6,6,4223.5160000000005,8,5,5,5.0,5.0,3689.86,251.933,both,533.6560000000004,1.1446277094523913
12,6,7,3563.2180000000003,8,5,6,5.0,6.0,3043.76,204.32,both,519.4580000000001,1.1706632586012038
12,6,8,3901.141,8,5,7,5.0,7.0,3335.89,195.17,both,565.2510000000002,1.169445335427727
12,6,9,2395.093,8,5,8,5.0,8.0,2065.94,106.173,both,329.1529999999998,1.1593236008790186
12,6,10,1717.099,8,5,9,5.0,9.0,1415.23,113.389,both,301.8689999999999,1.2133003116101269
12,6,11,773.3234,8,5,10,5.0,10.0,667.208,78.5538,both,106.11540000000002,1.1590439563074784
12,7,1,2713.369,8,6,0,6.0,0.0,2375.25,265.058,both,338.11900000000014,1.142350910430481
12,7,2,2257.3202,8,6,1,6.0,1.0,1959.89,166.265,both,297.4302,1.1517586191061744
12,7,3,1985.9278,8,6,2,6.0,2.0,1745.22,156.743,both,240.7077999999999,1.1379240439600737
12,7,4,1873.8393999999998,8,6,3,6.0,3.0,1590.77,120.278,both,283.06939999999986,1.1779448946107858
12,7,5,3006.5575,8,6,4,6.0,4.0,2619.83,190.486,both,386.72749999999996,1.1476154941351155
12,7,6,2213.2523,8,6,5,6.0,5.0,1978.48,180.099,both,234.7723000000001,1.1186629634871215
12,7,7,1661.3395,8,6,6,6.0,6.0,1376.87,134.124,both,284.46950000000015,1.2066059250328645
12,7,8,1504.1686,8,6,7,6.0,7.0,1296.88,89.5118,both,207.28859999999986,1.1598363765344517
12,7,9,656.2167000000001,8,6,8,6.0,8.0,531.963,56.6379,both,124.2537000000001,1.2335758314018082
12,7,10,243.9111,8,6,9,6.0,9.0,225.868,26.6429,both,18.04310000000001,1.0798833832149752
