xq2_bin,z_bin,pt2_bin,rec_A,phi_bin_count_x_A,recerr_A,gen_A,phi_bin_count_y_A,generr_A,eff_A,efferr_A,rec_B,phi_bin_count_x_B,recerr_B,gen_B,phi_bin_count_y_B,generr_B,eff_B,efferr_B,acceptance_scale,eff_B_scaled,efferr_B_scaled,eff_ratio_A_over_Bscaled,eff_ratio_err,z_plot,pt2_plot
16,2,2,167105.78,8,696.9637372169444,5031712.0,8,695.991132572104,0.03321052158788102,0.00013859038714161015,167105.78,8,696.9637372169444,3719907.0,8,695.991132572104,0.04492203165294186,0.00018754895108541298,0.8882358581250351,0.03990135933397081,0.00016658770350780203,0.8323155436864175,0.004913142453247899,2,2
16,2,3,135645.47,8,494.04901185474506,3598750.0,8,480.3853556833826,0.037692384855852724,0.00013737567444450935,135645.47,8,494.04901185474506,2665829.0,8,480.3853556833826,0.05088303488333273,0.00018555328272078697,0.8882358581250351,0.04519613615360314,0.00016481507930541547,0.8339736106589235,0.0042997506169780335,2,3
16,2,4,102302.99,8,579.033973460487,2560061.0,8,375.1036636256436,0.039961153269394756,0.00022625553067517814,102302.99,8,579.033973460487,1897426.0,8,375.1036636256436,0.05391672191695487,0.0003053542333694973,0.8882358581250351,0.0478907657591953,0.0002712265795090677,0.8344229338559279,0.0066822399461107015,2,4
16,2,5,118924.33,8,404.3461750833066,3082335.0,8,396.9105820753712,0.038582545375502666,0.00013127582228096143,118924.33,8,404.3461750833066,2287246.0,8,396.9105820753712,0.05199455152615853,0.00017701308789409227,0.8882358581250351,0.04618342509266378,0.00015722937202497132,0.8354197484939567,0.004021059309179775,2,5
16,2,6,42413.16,8,225.84614879984116,1555851.0,8,227.29995144814703,0.02726042532350463,0.00014521386255263424,42413.16,8,225.84614879984116,1156110.0,8,227.29995144814703,0.03668609388379999,0.0001954831625156722,0.8882358581250351,0.03258590408213269,0.0001736351546061038,0.8365710908248793,0.006303177354894751,2,6
16,2,7,12138.35,8,115.96950931710455,791867.0,8,122.70615879962993,0.015328773645069184,0.0001464700031222303,12138.35,8,115.96950931710455,587784.0,8,122.70615879962993,0.02065103847671934,0.00019734662885813347,0.8882358581250351,0.018342992882541924,0.000175290352231887,0.8356746220873507,0.011293193268978983,2,7
16,2,8,2423.674,8,51.117771684415196,512350.0,8,63.5779467302932,0.004730504537913536,9.977292170946734e-05,2423.674,8,51.117771684415196,380125.0,8,63.5779467302932,0.006375992107859257,0.00013448044457740131,0.8882358581250351,0.005663384821322818,0.00011945035309024429,0.8352786694103922,0.024914643929932583,2,8
16,2,9,0.0,8,0.0,170388.0,8,15.400871130527,0.0,,0.0,8,0.0,126006.0,8,15.400871130527,0.0,,0.8882358581250351,0.0,,,,2,9
16,2,10,0.0,8,0.0,55968.0,8,5.44521,0.0,,0.0,8,0.0,41149.0,8,5.44521,0.0,,0.8882358581250351,0.0,,,,2,10
16,2,11,0.0,8,0.0,7527.0,8,0.0,0.0,,0.0,8,0.0,5467.0,8,0.0,0.0,,0.8882358581250351,0.0,,,,2,11
16,3,1,168151.07,8,836.5065068718832,3525368.0,8,848.9916380347925,0.04769745172702538,0.00023755990730566824,168151.07,8,836.5065068718832,2602518.0,8,848.9916380347925,0.0646109152751297,0.00032211232129530514,0.8882358581250351,0.05738973177364877,0.0002861117141183824,0.8311147352134215,0.005856872777149546,3,1
16,3,2,138473.87,8,568.8638728419128,2745635.0,8,592.3370479454413,0.0504341873555662,0.00020747395566959894,138473.87,8,568.8638728419128,2028391.0,8,592.3370479454413,0.0682678388929945,0.0002811584699047956,0.8882358581250351,0.06063794246146061,0.000249735034785008,0.831726561098613,0.004841528565530477,3,2
16,3,3,115952.32,8,432.06091585786834,2109690.0,8,448.0162121869699,0.05496178111476094,0.00020513062056993318,115952.32,8,432.06091585786834,1558915.0,8,448.0162121869699,0.07438014259917956,0.0002779780036679171,0.8882358581250351,0.06606710978904475,0.0002469100306278565,0.831908362425061,0.004393920999027189,3,3
16,3,4,91591.44,8,351.8571578056641,1587130.0,8,362.06734647715746,0.05770884552620138,0.0002220845205740982,91591.44,8,351.8571578056641,1175028.0,8,362.06734647715746,0.07794830421062307,0.0003004074888792781,0.8882358581250351,0.06923647887991408,0.0002668327036718725,0.8335034718662313,0.004539548196103467,3,4
16,3,5,132171.38,8,450.2619809232843,2028297.0,8,410.3173287893286,0.06516372109212804,0.00022238122164863324,132171.38,8,450.2619809232843,1504450.0,8,410.3173287893286,0.08785362092459038,0.0003002443867042118,0.8882358581250351,0.07803473637134509,0.00026668783047144047,0.8350604374702113,0.004033080244838413,3,5
16,3,6,75867.63,8,305.034275083047,1080395.0,8,297.63414960661015,0.07022212246446902,0.0002829978595986019,75867.63,8,305.034275083047,801204.0,8,297.63414960661015,0.09469202600086869,0.0003823414714279203,0.8882358581250351,0.08410885297247975,0.0003396094049705674,0.8348957331215248,0.004762897479461953,3,6
16,3,7,41894.64,8,217.7055217305248,572721.0,8,211.94752530966244,0.07315017259712844,0.00038108762500817846,41894.64,8,217.7055217305248,424707.0,8,211.94752530966244,0.09864362960817694,0.0005149600288520759,0.8882358581250351,0.08761880899358716,0.00045740596312751646,0.8348683740095385,0.0061573019616517725,3,7
16,3,8,28091.42,8,175.79190708977475,401119.0,8,168.9418716042592,0.0700326337072041,0.0004392452293651999,28091.42,8,175.79190708977475,297975.0,8,168.9418716042592,0.09427441899488212,0.000592371600820447,0.8882358581250351,0.08373791945515824,0.0005261656971836504,0.8363311885806605,0.007425011540931003,3,8
16,3,9,8549.966,8,95.21602289347103,157531.0,8,92.43784510599541,0.05427481575055069,0.0006052656836099493,8549.966,8,95.21602289347103,117095.0,8,92.43784510599541,0.07301734489090056,0.000815192373116748,0.8882358581250351,0.06485662399718072,0.0007240830970723385,0.8368430609787828,0.013205353630170428,3,9
16,3,10,2339.143,8,49.91727233182919,71815.0,8,49.862563625730274,0.032571788623546614,0.0006954492304523561,2339.143,8,49.91727233182919,53348.0,8,49.862563625730274,0.043846873359826045,0.0009365885966280863,0.8882358581250351,0.03894636518486483,0.0008319115758360706,0.8363242235556433,0.025258451568307846,3,10
16,3,11,71.141,8,9.403181674247287,20562.0,8,15.336129245454995,0.0034598288104270014,0.0004573159895886709,71.141,8,9.403181674247287,15169.0,8,15.336129245454995,0.004689893862482695,0.0006199127659199633,0.8882358581250351,0.004165731899457652,0.0005506287475995827,0.8305452424524598,0.15525405899429448,3,11
16,4,1,140040.84,8,574.4676449418191,2131808.0,8,596.9469924649926,0.06569111289572044,0.00027010148171717014,140040.84,8,574.4676449418191,1573820.0,8,596.9469924649926,0.08898148454079882,0.0003665718558974589,0.8882358581250351,0.07903654527833599,0.00032560226698756615,0.8311485865732349,0.004837644861480968,4,1
16,4,2,103046.29999999999,8,434.8310564223535,1685965.0,8,431.62174200195244,0.061120070701349075,0.00025838648363515405,103046.29999999999,8,434.8310564223535,1246971.0,8,431.62174200195244,0.08263728667306616,0.00034988101739862076,0.8882358581250351,0.07340140124117546,0.00031077686573072427,0.8326826146074032,0.004982070654305691,4,2
16,4,3,81537.03,8,352.18359246919783,1311439.0,8,359.61329599542063,0.06217371147266476,0.00026908807578107516,81537.03,8,352.18359246919783,970756.0,8,359.61329599542063,0.0839933309709134,0.00036412496472754764,0.8882358581250351,0.07460588841172935,0.00032342885050952143,0.8333619878573816,0.005104998713364868,4,3
16,4,4,65213.247,8,296.3533072805161,999645.0,8,293.8196986464829,0.06523640592410306,0.0002970779951489478,65213.247,8,296.3533072805161,740924.0,8,293.8196986464829,0.08801610826481529,0.0004014980266704903,0.8882358581250351,0.07817906345342421,0.00035662494425517117,0.8344485472503538,0.005378556464910132,4,4
16,4,5,95626.879,8,354.29263329651667,1322701.0,8,351.96489743320996,0.0722966709785507,0.0002685453788554044,95626.879,8,354.29263329651667,980781.0,8,351.96489743320996,0.09750074583418725,0.0003629257914141245,0.8882358581250351,0.08660365864386026,0.00032236370177243236,0.8347992695765418,0.004389875207120547,4,5
16,4,6,59679.267,8,263.7704737002608,736741.0,8,262.4993344568706,0.08100440589026538,0.0003591847856707986,59679.267,8,263.7704737002608,546547.0,8,262.4993344568706,0.10919329353193778,0.0004854537201509137,0.8882358581250351,0.09698939878183961,0.00043119740169823747,0.8351882464234093,0.005244217590562371,4,6
16,4,7,35668.212999999996,8,206.1152369373259,401204.0,8,197.13497317789657,0.08890293466665336,0.0005155955658297769,35668.212999999996,8,206.1152369373259,297119.0,8,197.13497317789657,0.12004689366886667,0.0006982703256308584,0.8882358581250351,0.10662995561321063,0.0006202287418899732,0.8337519616826978,0.006848345731597773,4,7
16,4,8,27060.366,8,173.40480692117507,284190.0,8,167.5660208391606,0.09521927583658821,0.0006127496323602944,27060.366,8,173.40480692117507,210809.0,8,167.5660208391606,0.1283643772324711,0.0008288723795178392,0.8882358581250351,0.1140178427637697,0.0007362341692971676,0.8351260954293821,0.007613230679820118,4,8
16,4,9,11237.278,8,109.28655768812558,112223.0,8,103.83949733376987,0.10013346640171801,0.0009782315630901958,11237.278,8,109.28655768812558,82925.0,8,103.83949733376987,0.1355113415737112,0.0013287757942301573,0.8882358581250351,0.12036603276840012,0.0011802663078437988,0.8319080067579182,0.011514923125295685,4,9
16,4,10,5383.816,8,75.32458697284706,50678.0,8,71.53930100259576,0.1062357630530013,0.001493883474192571,5383.816,8,75.32458697284706,37609.0,8,71.53930100259576,0.14315233055917467,0.00202126022755867,0.8882358581250351,0.12715303317682722,0.001795355812719579,0.8354953114273175,0.016649290415757207,4,10
16,4,11,1832.883,8,44.16828707149509,16634.0,8,38.37426145154067,0.11018895034267163,0.0026674418540550077,1832.883,8,44.16828707149509,12278.0,8,38.37426145154067,0.14928188630070044,0.003627482767489257,0.8882358581250351,0.1325975243808266,0.0032220602688145974,0.831003073829671,0.028503405965628333,4,11
16,5,1,95410.68,8,411.98306521870535,1173922.0,8,429.8022622485833,0.08127514434519499,0.00035220514959858663,95410.68,8,411.98306521870535,871225.0,8,429.8022622485833,0.10951324858676001,0.00047595416270359496,0.8882358581250351,0.09727359433452107,0.0004227595541372103,0.8355314194075334,0.005127986911507033,5,1
16,5,2,66549.73000000001,8,315.9105479286344,916785.0,8,315.98111537631485,0.07259033470224754,0.000345492288755849,66549.73000000001,8,315.9105479286344,680331.0,8,315.98111537631485,0.09781963485421069,0.0004665656059603382,0.8882358581250351,0.08688690730620743,0.00041442030138180805,0.8354576880774935,0.005629412510464557,5,2
16,5,3,49721.233,8,253.65612343657307,710444.0,8,286.5342959173474,0.06998613965351246,0.00035815289607175665,49721.233,8,253.65612343657307,526611.0,8,286.5342959173474,0.0944173839893204,0.0004844083448733492,0.8882358581250351,0.08386490608967495,0.0004302688618915073,0.8345104396668348,0.0060472164398608155,5,3
16,5,4,38258.039000000004,8,222.36746456842556,545005.0,8,217.10563997360822,0.07019759268263595,0.0004089670940264086,38258.039000000004,8,222.36746456842556,403387.0,8,217.10563997360822,0.09484202267301625,0.000553609209669214,0.8882358581250351,0.08424208539528064,0.0004917355514164567,0.8332841281558365,0.0068721532056178715,5,4
16,5,5,55808.583,8,290.98199114326644,733189.0,8,263.6872539873135,0.07611759450837369,0.00039781475536019456,55808.583,8,290.98199114326644,544125.0,8,263.6872539873135,0.10256573949000689,0.0005370753927433557,0.8882358581250351,0.09110256763013506,0.0004770496223512348,0.8355153590994441,0.006181362666408161,5,5
16,5,6,34817.905,8,198.9084571661547,418144.0,8,199.85694417785461,0.08326773790847172,0.00047735565427106696,34817.905,8,198.9084571661547,310650.0,8,199.85694417785461,0.11208081442137453,0.0006443450235884102,0.8882358581250351,0.09955419837692242,0.0005723303549556476,0.8364060910139772,0.006790617944516567,5,6
16,5,7,21240.7091,8,158.68512947731682,233723.0,8,148.80373657742737,0.09087984109394454,0.0006814062713522414,21240.7091,8,158.68512947731682,173670.0,8,148.80373657742737,0.12230499856048828,0.0009197060973029328,0.8882358581250351,0.1086356853493565,0.0008169159345606976,0.8365560616816494,0.008883470907438601,5,7
16,5,8,16667.6321,8,134.50259810221846,166806.0,8,126.15006301378133,0.09992225759265254,0.0008098747554198992,16667.6321,8,134.50259810221846,123481.0,8,126.15006301378133,0.1349813501672322,0.001097951686636854,0.8882358581250351,0.11989527539666735,0.0009752400585597156,0.8334128034825801,0.009569937445240458,5,8
16,5,9,6521.1024,8,83.10288801062752,64891.0,8,77.97524621098032,0.10049317162626557,0.0012863341228330936,6521.1024,8,83.10288801062752,47933.0,8,77.97524621098032,0.13604619781778732,0.0017477986431030982,0.8882358581250351,0.1208411112633306,0.0015524574275864525,0.8316140970209728,0.01508166899450181,5,9
16,5,10,2971.9187,8,56.05934637150169,27682.0,8,50.4313084945255,0.10735924788671339,0.002034542198748351,2971.9187,8,56.05934637150169,20344.0,8,50.4313084945255,0.14608330220212348,0.0027792647129924845,0.8882358581250351,0.129756427289242,0.002468642577301509,0.8273905973643778,0.022218029319363293,5,10
16,5,11,829.9617,8,29.778424715973475,7763.0,8,28.244637982590607,0.10691249516939327,0.003855615212322627,829.9617,8,29.778424715973475,5720.0,8,28.244637982590607,0.14509819930069928,0.005255089468393287,0.8882358581250351,0.128881423568254,0.004667758903482146,0.8295415445405423,0.04239813668947912,5,11
16,6,1,44648.99,8,249.75479775035353,489266.0,8,259.43652827570367,0.09125708714686898,0.0005127567415470672,44648.99,8,249.75479775035353,363658.0,8,259.43652827570367,0.122777417243674,0.0006923478025526994,0.8882358581250351,0.10905530456381025,0.0006149681445213794,0.8367964081332036,0.0066613385856440135,6,1
16,6,2,30536.16,8,198.4233272909967,378116.0,8,207.3330814433143,0.0807587089676184,0.000526633475602808,30536.16,8,198.4233272909967,281026.0,8,207.3330814433143,0.10865955463195576,0.000710603902763679,0.8882358581250351,0.09651531275199936,0.0006311838673582954,0.8367450372888674,0.00772766719076946,6,2
16,6,3,22347.393,8,166.2690225862292,289003.0,8,164.58824248074345,0.07732581668702401,0.0005770023038791613,22347.393,8,166.2690225862292,214761.0,8,164.58824248074345,0.10405703549527148,0.0007783012621394331,0.8882358581250351,0.0924271902170897,0.0006913150894562172,0.8366133007549389,0.008839038470606062,6,3
16,6,4,16302.7111,8,139.9190560905483,219945.0,8,137.49692635444617,0.07412176271340562,0.0006378400652237435,16302.7111,8,139.9190560905483,163195.0,8,137.49692635444617,0.09989712368638745,0.0008614947387785385,0.8882358581250351,0.08873220738180113,0.0007652105185691582,0.8353422607246882,0.010176836658597362,6,4
16,6,5,22859.7431,8,163.87639643856372,290381.0,8,161.45547184879953,0.07872327425003701,0.0005660444894250944,22859.7431,8,163.87639643856372,214799.0,8,161.45547184879953,0.10642388046499285,0.0007671113581669185,0.8882358581250351,0.09452950678981908,0.0006813758154988541,0.8327904896941194,0.008478807720061125,6,5
16,6,6,13035.8587,8,119.60425698526328,161771.0,8,118.19880508954775,0.08058217294817983,0.0007416836717318881,13035.8587,8,119.60425698526328,119759.0,8,118.19880508954775,0.10885076445194099,0.0010044696162582849,0.8882358581250351,0.09668515217053587,0.0008922059315577024,0.8334493057015293,0.010862691574287934,6,6
16,6,7,7710.394,8,92.20232781698084,88089.0,8,86.75806084941041,0.08752958939254618,0.0010502391974204072,7710.394,8,92.20232781698084,65430.0,8,86.75806084941041,0.1178418768149167,0.001417811686749542,0.8882358581250351,0.10467138057576222,0.001259351180239683,0.8362323006639945,0.014209174974888661,6,7
16,6,8,5703.5779999999995,8,78.04197923938116,60248.0,8,72.7743154779899,0.09466833753817554,0.0013003831301616438,5703.5779999999995,8,78.04197923938116,44710.0,8,72.7743154779899,0.12756828450011182,0.0017578220298119244,0.8882358581250351,0.11331072465249543,0.0015613605590810858,0.8354755282741956,0.016255457121895894,6,8
16,6,9,2159.083,8,48.14096103569184,21866.0,8,45.02540726956281,0.09874156224275131,0.0022110041374053782,2159.083,8,48.14096103569184,16170.0,8,45.02540726956281,0.13352399505256649,0.00300030329662708,0.8882358581250351,0.11860080032579934,0.002664976973314926,0.8325539285696706,0.02641048623330706,6,9
16,6,10,679.8841,8,27.07651182888963,7764.0,8,24.059496248986594,0.08756879185986605,0.003497985190976191,679.8841,8,27.07651182888963,5698.0,8,24.059496248986594,0.11931977886977886,0.00477856663949623,0.8882358581250351,0.10598410617568746,0.0042444942396406,0.8262445664702331,0.04673596773484567,6,10
16,6,11,0.0,8,0.0,1172.0,8,0.0,0.0,,0.0,8,0.0,843.0,8,0.0,0.0,,0.8882358581250351,0.0,,,,6,11
16,7,1,10596.146,8,119.25287246821352,113470.0,8,125.47332024932632,0.09338279721512295,0.0010560246083245427,10596.146,8,119.25287246821352,84402.0,8,125.47332024932632,0.1255437785834459,0.0014251884903046894,0.8882358581250351,0.11151248590232647,0.001265903521675709,0.8374201010720604,0.01341844281343308,7,1
16,7,2,6649.919,8,89.82126483778771,84046.0,8,93.36641460755575,0.07912237346215167,0.0010723239771129496,6649.919,8,89.82126483778771,62439.0,8,93.36641460755575,0.10650265058697288,0.001447332711049939,0.8882358581250351,0.09459947323671063,0.001285572812591876,0.8363933831234818,0.016052538687718085,7,2
16,7,3,4478.5422,8,71.57297639910472,61499.0,8,71.61882261132753,0.07282300850420331,0.0011668929671016977,4478.5422,8,71.57297639910472,45547.0,8,71.61882261132753,0.09832792939161744,0.0015789971415834678,0.8882358581250351,0.08733839274082118,0.001402521881031369,0.8338029384203047,0.018915261851206396,7,3
16,7,4,3227.772,8,59.34005507724104,44641.0,8,59.23822291282884,0.07230510069218879,0.001332730853894645,3227.772,8,59.34005507724104,32969.0,8,59.23822291282884,0.09790324243986775,0.0018084502048676854,0.8882358581250351,0.08696117056179929,0.0016063303195970441,0.8314642066691695,0.02169704344676577,7,4
16,7,5,4217.7723,8,68.03471534395143,54971.0,8,66.54594625499362,0.07672722526423022,0.0012411278711195793,4217.7723,8,68.03471534395143,40271.0,8,66.54594625499362,0.10473472970624022,0.0016982637678069322,0.8882358581250351,0.0930291425161159,0.001508458775120646,0.8247654787416576,0.018890212174119358,7,5
16,7,6,2013.1649,8,47.18410711574396,26969.0,8,45.559508678632604,0.074647369201676,0.001754107007941429,2013.1649,8,47.18410711574396,19790.0,8,45.559508678632604,0.10172637190500253,0.0023957137439160753,0.8882358581250351,0.09035701124298638,0.002127958853149236,0.8261380957027861,0.027484614527074923,7,6
16,7,7,843.6906,8,30.317823352980007,12542.0,8,27.979548974695785,0.0672692234093446,0.0024219574620883396,843.6906,8,30.317823352980007,9163.0,8,27.979548974695785,0.09207580486740151,0.0033206464809378586,0.8882358581250351,0.08178503154894967,0.002949517276525717,0.8225126546424681,0.041915195732007436,7,7
16,7,8,388.4217,8,20.81185214418217,6600.0,8,19.113009726359163,0.058851772727272725,0.0031579132400275023,388.4217,8,20.81185214418217,4831.0,8,19.113009726359163,0.08040192506727385,0.004319708119790225,0.8882358581250351,0.07141587290703476,0.0038369196486315524,0.8240713210056637,0.06257405085352291,7,8
16,7,9,11.9929,8,3.77715,1267.0,8,3.77715,0.009465588003157064,0.002981309556067102,11.9929,8,3.77715,915.0,8,3.77715,0.013106994535519126,0.004128387355857115,0.8882358581250351,0.011642102538696977,0.00366698168570229,0.8130479843906686,0.36215924262559834,7,9
16,7,10,0.0,8,0.0,103.0,8,0.0,0.0,,0.0,8,0.0,69.0,8,0.0,0.0,,0.8882358581250351,0.0,,,,7,10
16,7,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.8882358581250351,,,,,7,11
16,8,1,125.8281,8,12.086215769884303,4636.0,8,12.086215769884303,0.027141522864538397,0.002607995401178469,125.8281,8,12.086215769884303,3402.0,8,12.086215769884303,0.036986507936507936,0.003555108738031698,0.8882358581250351,0.03285274261603255,0.0031577750606533958,0.8261569873101856,0.11228420628772118,8,1
16,8,2,39.3967,8,7.0439620665787235,2806.0,8,7.0439620665787235,0.01404016393442623,0.0025105688906330594,39.3967,8,7.0439620665787235,1995.0,8,7.0439620665787235,0.019747719298245616,0.0035314964451921404,0.8882358581250351,0.01754063239688951,0.003136801775460752,0.8004365872758373,0.20242438416065775,8,2
16,8,3,0.0,8,0.0,1419.0,8,0.0,0.0,,0.0,8,0.0,1025.0,8,0.0,0.0,,0.8882358581250351,0.0,,,,8,3
16,8,4,0.0,8,0.0,677.0,8,0.0,0.0,,0.0,8,0.0,485.0,8,0.0,0.0,,0.8882358581250351,0.0,,,,8,4
16,8,5,0.0,8,0.0,385.0,8,0.0,0.0,,0.0,8,0.0,277.0,8,0.0,0.0,,0.8882358581250351,0.0,,,,8,5
16,8,6,0.0,8,0.0,18.0,8,0.0,0.0,,0.0,8,0.0,15.0,8,0.0,0.0,,0.8882358581250351,0.0,,,,8,6
16,8,7,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.8882358581250351,,,,,8,7
16,8,8,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.8882358581250351,,,,,8,8
16,8,9,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.8882358581250351,,,,,8,9
16,8,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.8882358581250351,,,,,8,10
16,8,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.8882358581250351,,,,,8,11
17,1,1,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,1,1
17,1,2,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,1,2
17,1,3,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,1,3
17,1,4,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,1,4
17,1,5,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,1,5
17,1,6,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,1,6
17,1,7,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,1,7
17,1,8,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,1,8
17,1,9,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,1,9
17,1,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,1,10
17,1,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,1,11
17,2,1,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,2,1
17,2,2,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,2,2
17,2,3,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,2,3
17,2,4,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,2,4
17,2,5,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,2,5
17,2,6,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,2,6
17,2,7,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,2,7
17,2,8,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,2,8
17,2,9,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,2,9
17,2,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,2,10
17,2,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,2,11
17,3,1,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,3,1
17,3,2,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,3,2
17,3,3,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,3,3
17,3,4,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,3,4
17,3,5,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,3,5
17,3,6,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,3,6
17,3,7,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,3,7
17,3,8,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,3,8
17,3,9,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,3,9
17,3,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,3,10
17,3,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,3,11
17,4,1,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,4,1
17,4,2,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,4,2
17,4,3,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,4,3
17,4,4,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,4,4
17,4,5,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,4,5
17,4,6,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,4,6
17,4,7,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,4,7
17,4,8,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,4,8
17,4,9,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,4,9
17,4,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,4,10
17,4,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,4,11
17,5,1,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,5,1
17,5,2,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,5,2
17,5,3,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,5,3
17,5,4,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,5,4
17,5,5,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,5,5
17,5,6,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,5,6
17,5,7,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,5,7
17,5,8,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,5,8
17,5,9,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,5,9
17,5,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,5,10
17,5,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,,,,,,5,11
