xq2_bin,z_bin,pt2_bin,phi_content_sum,phi_bin_count,phi_error_sum,z_bin0,pt2_bin0
5,7,4,0.0,8,0.0,6,3
5,7,5,0.0,8,0.0,6,4
5,7,6,0.0,8,0.0,6,5
5,7,7,0.0,8,0.0,6,6
5,7,8,0.0,8,0.0,6,7
5,7,9,0.0,8,0.0,6,8
5,7,10,0.0,8,0.0,6,9
5,7,11,0.0,8,0.0,6,10
5,8,1,41.2825,8,7.198927255765265,7,0
5,8,2,0.0,8,0.0,7,1
5,8,3,12.326,8,4.0985,7,2
5,8,4,0.0,8,0.0,7,3
5,8,5,0.0,8,0.0,7,4
5,8,6,0.0,8,0.0,7,5
5,8,7,0.0,8,0.0,7,6
5,8,8,0.0,8,0.0,7,7
5,8,9,0.0,8,0.0,7,8
5,8,10,0.0,8,0.0,7,9
5,8,11,0.0,8,0.0,7,10
6,1,1,8964790.0,8,0.0,0,0
6,1,2,2604851.0,8,0.0,0,1
6,1,3,765999.0,8,0.0,0,2
6,1,4,161535.0,8,0.0,0,3
6,1,5,14992.0,8,0.0,0,4
6,1,6,0.0,8,0.0,0,5
6,1,7,0.0,8,0.0,0,6
6,1,8,0.0,8,0.0,0,7
6,1,9,0.0,8,0.0,0,8
6,1,10,0.0,8,0.0,0,9
6,1,11,0.0,8,0.0,0,10
6,2,1,1812246.0,8,0.0,1,0
6,2,2,1241340.0,8,0.0,1,1
6,2,3,747372.0,8,0.0,1,2
6,2,4,427663.0,8,0.0,1,3
6,2,5,174828.0,8,0.0,1,4
6,2,6,2247.0,8,0.0,1,5
6,2,7,0.0,8,0.0,1,6
6,2,8,0.0,8,0.0,1,7
6,2,9,0.0,8,0.0,1,8
6,2,10,0.0,8,0.0,1,9
6,2,11,0.0,8,0.0,1,10
6,3,1,919589.0,8,134.60532992359552,2,0
6,3,2,648572.0,8,70.46083320448318,2,1
6,3,3,442408.0,8,39.090175059515914,2,2
6,3,4,288056.0,8,31.40816974991698,2,3
6,3,5,161980.0,8,28.726450010399823,2,4
6,3,6,6609.0,8,4.45384,2,5
6,3,7,0.0,8,0.0,2,6
6,3,8,0.0,8,0.0,2,7
6,3,9,0.0,8,0.0,2,8
6,3,10,0.0,8,0.0,2,9
6,3,11,0.0,8,0.0,2,10
6,4,1,484001.0,8,188.48970958177,3,0
6,4,2,352718.0,8,96.26459561479496,3,1
6,4,3,227508.0,8,61.087063394961135,3,2
6,4,4,109728.0,8,39.774893852429074,3,3
6,4,5,47587.0,8,32.00020344623921,3,4
6,4,6,899.0,8,8.16662451067759,3,5
6,4,7,0.0,8,0.0,3,6
6,4,8,0.0,8,0.0,3,7
6,4,9,0.0,8,0.0,3,8
6,4,10,0.0,8,0.0,3,9
6,4,11,0.0,8,0.0,3,10
6,5,1,184435.0,8,151.77895808507185,4,0
6,5,2,88349.0,8,63.534235625448424,4,1
6,5,3,32010.0,8,26.550001505555514,4,2
6,5,4,8464.0,8,14.542697266219221,4,3
