xq2_bin,z_bin,pt2_bin,m1_content,m1_error,m2_content,m2_error,m3_content,m3_error,ref_x,ref_y,ref_eyl,ref_eyh,pt2_center,z_center,scale_content,scale_acc,bin_width,scale_factor,m2_minus_m1,ref_minus_m1,ref_minus_m2
15,6,6,0.06878376193282364,0.003082377981820993,0.008597970241602955,0.0003852972477276241,0.08177912312037998,0.002023881819082862,,,,,0.35,0.6499999999999999,22482720.657891847,0.8460626052736252,0.01,5.257129015459001e-06,-0.06018579169122068,,
15,6,7,0.023433974797843,0.0009602519602194055,0.002929246849730375,0.00012003149502742568,0.03324503444150473,0.0012820727786490558,,,,,0.45,0.6499999999999999,22482720.657891847,0.8460626052736252,0.01,5.257129015459001e-06,-0.020504727948112624,,
15,6,8,0.008770477452257952,0.00047966897381622567,0.0010963096815322438,5.995862172702821e-05,0.012345011062562661,0.0006365077605530447,,,,,0.575,0.6499999999999999,22482720.657891847,0.8460626052736252,0.015,3.5047526769726676e-06,-0.007674167770725708,,
15,6,9,,,0.0,0.0,0.008161286302758367,0.0036337612659497146,,,,,0.7250000000000001,0.6499999999999999,22482720.657891847,0.8460626052736252,0.015,3.5047526769726676e-06,,,
15,6,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.6499999999999999,22482720.657891847,0.8460626052736252,0.02,2.6285645077295006e-06,,,
15,7,2,0.09017982266684914,0.003108117544135152,0.011272477833356142,0.000388514693016894,0.09042510883654459,0.0026993223876093982,,,,,0.07500000000000001,0.75,22482720.657891847,0.8460626052736252,0.005,1.0514258030918002e-05,-0.078907344833493,,
15,7,3,0.04706806791832691,0.002618683764649016,0.005883508489790864,0.0003273354705811269,0.05244957998447928,0.0022018235775584792,,,,,0.125,0.75,22482720.657891847,0.8460626052736252,0.005,1.0514258030918002e-05,-0.04118455942853605,,
15,7,4,0.024598958332480846,0.0019805369829011456,0.003074869791560106,0.0002475671228626432,0.033635621348691434,0.0020674727622028294,,,,,0.175,0.75,22482720.657891847,0.8460626052736252,0.005,1.0514258030918002e-05,-0.02152408854092074,,
15,7,5,0.014064207114615365,0.0010898974159365582,0.0017580258893269206,0.00013623717699206978,0.018466618918729017,0.001166395639335562,,,,,0.25,0.75,22482720.657891847,0.8460626052736252,0.01,5.257129015459001e-06,-0.012306181225288444,,
15,7,6,0.0021539449757777373,0.0003590644006636491,0.00026924312197221717,4.488305008295614e-05,0.0071936666512737385,0.001111635322967519,,,,,0.35,0.75,22482720.657891847,0.8460626052736252,0.01,5.257129015459001e-06,-0.0018847018538055201,,
15,7,7,,,0.0,0.0,0.0,0.0,,,,,0.45,0.75,22482720.657891847,0.8460626052736252,0.01,5.257129015459001e-06,,,
15,7,8,,,0.0,0.0,0.0,0.0,,,,,0.575,0.75,22482720.657891847,0.8460626052736252,0.015,3.5047526769726676e-06,,,
15,7,9,,,0.0,0.0,0.0,0.0,,,,,0.7250000000000001,0.75,22482720.657891847,0.8460626052736252,0.015,3.5047526769726676e-06,,,
15,7,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.75,22482720.657891847,0.8460626052736252,0.02,2.6285645077295006e-06,,,
16,2,2,9.142522516652079,0.1685635945096387,1.1428153145815099,0.021070449313704838,9.28071399619601,0.13064114858568127,,,,,0.07500000000000001,0.25,18148511.51191461,0.8882358581250351,0.005,1.2406825749407936e-05,-7.999707202070569,,
16,2,3,6.868867681944068,0.10202454303079164,0.8586084602430085,0.012753067878848952,6.81288618794555,0.06844605534121165,,,,,0.125,0.25,18148511.51191461,0.8882358581250351,0.005,1.2406825749407936e-05,-6.01025922170106,,
16,2,4,4.936150849050806,0.05801095164484658,0.6170188561313508,0.007251368955605822,5.02044496016575,0.05391943638507368,,,,,0.175,0.25,18148511.51191461,0.8882358581250351,0.005,1.2406825749407936e-05,-4.319131992919456,,
16,2,5,2.899786861846387,0.02682617614562421,0.36247335773079836,0.0033532720182030263,2.98128798000406,0.025547348691731264,,,,,0.25,0.25,18148511.51191461,0.8882358581250351,0.01,6.203412874703968e-06,-2.5373135041155885,,
16,2,6,1.3680508497219603,0.02048402891721175,0.17100635621524504,0.0025605036146514686,1.4111024369204823,0.01882155941886966,,,,,0.35,0.25,18148511.51191461,0.8882358581250351,0.01,6.203412874703968e-06,-1.1970444935067153,,
16,2,7,0.647161218634063,0.01814247112267503,0.08089515232925787,0.0022678088903343788,0.6602070455582086,0.01663022429378125,,,,,0.45,0.25,18148511.51191461,0.8882358581250351,0.01,6.203412874703968e-06,-0.5662660663048051,,
16,2,8,0.3175358395454933,0.016334102536920976,0.03969197994318666,0.002041762817115122,0.3052628451780586,0.014869182739689877,,,,,0.575,0.25,18148511.51191461,0.8882358581250351,0.015,4.1356085831359794e-06,-0.2778438596023066,,
16,2,9,,,0.0,0.0,0.0,0.0,,,,,0.7250000000000001,0.25,18148511.51191461,0.8882358581250351,0.015,4.1356085831359794e-06,,,
16,2,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.25,18148511.51191461,0.8882358581250351,0.02,3.101706437351984e-06,,,
16,3,2,4.2502171438936305,0.06000911316052219,0.5312771429867038,0.007501139145065274,4.336522645182304,0.04530239748384727,,,,,0.07500000000000001,0.35,18148511.51191461,0.8882358581250351,0.005,1.2406825749407936e-05,-3.718940000906927,,
16,3,3,3.331212651946563,0.05116679425854785,0.41640158149332035,0.006395849282318481,3.427042166379563,0.035967749999341304,,,,,0.125,0.35,18148511.51191461,0.8882358581250351,0.005,1.2406825749407936e-05,-2.9148110704532426,,
16,3,4,2.651382508097498,0.044604185296143455,0.3314228135121873,0.005575523162017932,2.694232118953548,0.02811560129802617,,,,,0.175,0.35,18148511.51191461,0.8882358581250351,0.005,1.2406825749407936e-05,-2.319959694585311,,
16,3,5,1.7624731166238088,0.02242759857621318,0.2203091395779761,0.0028034498220266477,1.7968199236564382,0.01421411801880034,,,,,0.25,0.35,18148511.51191461,0.8882358581250351,0.01,6.203412874703968e-06,-1.5421639770458326,,
16,3,6,0.9073283403900255,0.012307441751066584,0.11341604254875319,0.001538430218883323,0.9464668774734762,0.009228397187205731,,,,,0.35,0.35,18148511.51191461,0.8882358581250351,0.01,6.203412874703968e-06,-0.7939122978412724,,
16,3,7,0.4828020259905531,0.00775217200215292,0.06035025324881915,0.000969021500269115,0.49633232551297246,0.006232903305110979,,,,,0.45,0.35,18148511.51191461,0.8882358581250351,0.01,6.203412874703968e-06,-0.42245177274173396,,
16,3,8,0.1951028922134649,0.003675198699228007,0.024387861526683114,0.0004593998374035009,0.20444586151837088,0.003313715120472948,,,,,0.575,0.35,18148511.51191461,0.8882358581250351,0.015,4.1356085831359794e-06,-0.1707150306867818,,
16,3,9,0.07263722009681597,0.0023407901023027033,0.009079652512101997,0.0002925987627878379,0.07345765808308893,0.0021396574328044734,,,,,0.7250000000000001,0.35,18148511.51191461,0.8882358581250351,0.015,4.1356085831359794e-06,-0.06355756758471398,,
16,3,10,0.013285506444512738,0.0009411870205970287,0.0016606883055640923,0.00011764837757462858,0.016379899017486654,0.0011398107648795273,,,,,0.9,0.35,18148511.51191461,0.8882358581250351,0.02,3.101706437351984e-06,-0.011624818138948646,,
16,4,2,2.2665067815668567,0.04518229204780745,0.28331334769585703,0.005647786505975931,2.3032044415792625,0.027111902483445784,,,,,0.07500000000000001,0.45,18148511.51191461,0.8882358581250351,0.005,1.2406825749407936e-05,-1.9831934338709996,,
16,4,3,1.7739255095259747,0.03622295369060342,0.22174068869074684,0.004527869211325428,1.8186960789690685,0.024198258285006585,,,,,0.125,0.45,18148511.51191461,0.8882358581250351,0.005,1.2406825749407936e-05,-1.5521848208352278,,
16,4,4,1.4391585260566964,0.032477315322908366,0.17989481575708705,0.004059664415363546,1.448899526913237,0.018734979874307514,,,,,0.175,0.45,18148511.51191461,0.8882358581250351,0.005,1.2406825749407936e-05,-1.2592637102996094,,
16,4,5,0.9851049280146533,0.019642178730394727,0.12313811600183167,0.002455272341299341,1.0137658533595115,0.010185930204163777,,,,,0.25,0.45,18148511.51191461,0.8882358581250351,0.01,6.203412874703968e-06,-0.8619668120128217,,
16,4,6,0.5770699769755848,0.015205781033324593,0.07213374712194809,0.0019007226291655745,0.5877568554361595,0.006813967677497731,,,,,0.35,0.45,18148511.51191461,0.8882358581250351,0.01,6.203412874703968e-06,-0.5049362298536367,,
16,4,7,0.29181229749901927,0.009245534247102961,0.03647653718737741,0.0011556917808878703,0.32322781617234175,0.0047377842779164625,,,,,0.45,0.45,18148511.51191461,0.8882358581250351,0.01,6.203412874703968e-06,-0.25533576031164185,,
16,4,8,0.1568026312303589,0.005490269773089179,0.019600328903794862,0.0006862837216361474,0.1622028590541484,0.0024789855188968625,,,,,0.575,0.45,18148511.51191461,0.8882358581250351,0.015,4.1356085831359794e-06,-0.13720230232656402,,
16,4,9,0.058900557287223834,0.002791022859785613,0.007362569660902979,0.00034887785747320164,0.06338156263888331,0.001471420607529264,,,,,0.7250000000000001,0.45,18148511.51191461,0.8882358581250351,0.015,4.1356085831359794e-06,-0.05153798762632086,,
16,4,10,0.014849765507506947,0.0005194175485046092,0.0018562206884383684,6.492719356307615e-05,0.01936947186788796,0.0006639123596478859,,,,,0.9,0.45,18148511.51191461,0.8882358581250351,0.02,3.101706437351984e-06,-0.01299354481906858,,
16,5,2,1.1674647849469548,0.020100225431899037,0.14593309811836935,0.002512528178987379,1.189248557800064,0.016584069489759903,,,,,0.07500000000000001,0.55,18148511.51191461,0.8882358581250351,0.005,1.2406825749407936e-05,-1.0215316868285855,,
16,5,3,0.9070808104528876,0.022411717740697584,0.11338510130661095,0.002801464717587198,0.9251521657970365,0.01479288741519804,,,,,0.125,0.55,18148511.51191461,0.8882358581250351,0.005,1.2406825749407936e-05,-0.7936957091462766,,
16,5,4,0.7328139646113391,0.022845938847089586,0.09160174557641736,0.0028557423558861978,0.7666891589935673,0.012358880124728522,,,,,0.175,0.55,18148511.51191461,0.8882358581250351,0.005,1.2406825749407936e-05,-0.6412122190349218,,
16,5,5,0.4887718032670581,0.019279792365864034,0.06109647540838226,0.002409974045733004,0.5228261843448058,0.007319011684962579,,,,,0.25,0.55,18148511.51191461,0.8882358581250351,0.01,6.203412874703968e-06,-0.42767532785867585,,
16,5,6,0.3092463282702164,0.014211329295388233,0.03865579103377705,0.0017764161619235291,0.32633834619101587,0.0050286079781103905,,,,,0.35,0.55,18148511.51191461,0.8882358581250351,0.01,6.203412874703968e-06,-0.2705905372364394,,
16,5,7,0.14926929886330992,0.002729715999781779,0.01865866235791374,0.0003412144999727223,0.20645844489203238,0.0037132770846369915,,,,,0.45,0.55,18148511.51191461,0.8882358581250351,0.01,6.203412874703968e-06,-0.13061063650539617,,
16,5,8,0.07425437768092276,0.0014227076623159543,0.009281797210115343,0.00017783845778949426,0.10344232682472179,0.001918369283196872,,,,,0.575,0.55,18148511.51191461,0.8882358581250351,0.015,4.1356085831359794e-06,-0.06497258047080742,,
16,5,9,0.03530557018932153,0.0009388660853148364,0.0044131962736651915,0.00011735826066435455,0.04957481928811161,0.0012697858542220042,,,,,0.7250000000000001,0.55,18148511.51191461,0.8882358581250351,0.015,4.1356085831359794e-06,-0.03089237391565634,,
16,5,10,0.01131795575735406,0.0004392335646146683,0.0014147444696692576,5.490419557683354e-05,0.015846311312068664,0.0005928422084583444,,,,,0.9,0.55,18148511.51191461,0.8882358581250351,0.02,3.101706437351984e-06,-0.009903211287684803,,
16,6,2,0.5618417654730836,0.011986243647027313,0.07023022068413544,0.001498280455878414,0.577765670163325,0.009969951531228132,,,,,0.07500000000000001,0.6499999999999999,18148511.51191461,0.8882358581250351,0.005,1.2406825749407936e-05,-0.4916115447889482,,
16,6,3,0.44247928263233227,0.013255557300076673,0.055309910329041534,0.0016569446625095841,0.44024929207873165,0.008378958744492227,,,,,0.125,0.6499999999999999,18148511.51191461,0.8882358581250351,0.005,1.2406825749407936e-05,-0.38716937230329074,,
16,6,4,0.33684096362048854,0.011141815763739371,0.04210512045256107,0.0013927269704674212,0.38255365859301127,0.007829940058975502,,,,,0.175,0.6499999999999999,18148511.51191461,0.8882358581250351,0.005,1.2406825749407936e-05,-0.29473584316792745,,
16,6,5,0.26890891031458286,0.016292939732967044,0.03361361378932286,0.0020366174666208805,0.26236509658296286,0.004362445865899055,,,,,0.25,0.6499999999999999,18148511.51191461,0.8882358581250351,0.01,6.203412874703968e-06,-0.23529529652526,,
16,6,6,0.12039088120606915,0.0027467631354899506,0.01504886015075864,0.0003433453919362438,0.16785177610324994,0.0034255445049638463,,,,,0.35,0.6499999999999999,18148511.51191461,0.8882358581250351,0.01,6.203412874703968e-06,-0.10534202105531051,,
16,6,7,0.07138009358626457,0.0019368114599765006,0.008922511698283071,0.00024210143249706257,0.10047059324189159,0.00259892725058247,,,,,0.45,0.6499999999999999,18148511.51191461,0.8882358581250351,0.01,6.203412874703968e-06,-0.0624575818879815,,
16,6,8,0.03781016128278994,0.001040818847116859,0.004726270160348742,0.00013010235588960736,0.05273838087843535,0.0013592115042470952,,,,,0.575,0.6499999999999999,18148511.51191461,0.8882358581250351,0.015,4.1356085831359794e-06,-0.0330838911224412,,
16,6,9,0.015428039216142985,0.0006261107540229142,0.0019285049020178729,7.826384425286428e-05,0.02203087948733861,0.0008523197154879391,,,,,0.7250000000000001,0.6499999999999999,18148511.51191461,0.8882358581250351,0.015,4.1356085831359794e-06,-0.013499534314125112,,
16,6,10,0.004020272605641235,0.000297209437426454,0.0005025340757051544,3.7151179678306736e-05,0.005618145979053852,0.00038712082332650134,,,,,0.9,0.6499999999999999,18148511.51191461,0.8882358581250351,0.02,3.101706437351984e-06,-0.0035177385299360805,,
16,7,2,0.19978106634653572,0.006736802734906966,0.02497263329331696,0.0008421003418633708,0.19958864460610687,0.005247838870491696,,,,,0.07500000000000001,0.75,18148511.51191461,0.8882358581250351,0.005,1.2406825749407936e-05,-0.17480843305321878,,
16,7,3,0.1058043607004323,0.004897179235148242,0.013225545087554037,0.0006121474043935302,0.13606468474625683,0.004634426111976796,,,,,0.125,0.75,18148511.51191461,0.8882358581250351,0.005,1.2406825749407936e-05,-0.09257881561287826,,
16,7,4,0.08359352252913753,0.0034626989403940787,0.010449190316142191,0.00043283736754925984,0.11358251194275361,0.004034086011266867,,,,,0.175,0.75,18148511.51191461,0.8882358581250351,0.005,1.2406825749407936e-05,-0.07314433221299534,,
16,7,5,0.053908009255515546,0.001935140994725378,0.006738501156939443,0.0002418926243406723,0.0741607070422595,0.002244864345890412,,,,,0.25,0.75,18148511.51191461,0.8882358581250351,0.01,6.203412874703968e-06,-0.047169508098576104,,
16,7,6,0.030226623416495423,0.0014752899734283983,0.003778327927061928,0.00018441124667854979,0.04109747301293939,0.001625694423894765,,,,,0.35,0.75,18148511.51191461,0.8882358581250351,0.01,6.203412874703968e-06,-0.026448295489433494,,
16,7,7,0.021488908391436246,0.0022534731191436717,0.0026861135489295307,0.00028168413989295896,0.022754373514848113,0.0012876702944402973,,,,,0.45,0.75,18148511.51191461,0.8882358581250351,0.01,6.203412874703968e-06,-0.018802794842506715,,
16,7,8,0.0033939306019999467,0.00031802282098385897,0.00042424132524999334,3.975285262298237e-05,0.006269828464744871,0.0005711691242983784,,,,,0.575,0.75,18148511.51191461,0.8882358581250351,0.015,4.1356085831359794e-06,-0.0029696892767499534,,
16,7,9,,,0.0,0.0,0.0,0.0,,,,,0.7250000000000001,0.75,18148511.51191461,0.8882358581250351,0.015,4.1356085831359794e-06,,,
16,7,10,,,0.0,0.0,0.0,0.0,,,,,0.9,0.75,18148511.51191461,0.8882358581250351,0.02,3.101706437351984e-06,,,
17,2,2,,,,,,,,,,,0.07500000000000001,0.25,,,0.005,,,,
17,2,3,,,,,,,,,,,0.125,0.25,,,0.005,,,,
17,2,4,,,,,,,,,,,0.175,0.25,,,0.005,,,,
17,2,5,,,,,,,,,,,0.25,0.25,,,0.01,,,,
17,2,6,,,,,,,,,,,0.35,0.25,,,0.01,,,,
17,2,7,,,,,,,,,,,0.45,0.25,,,0.01,,,,
17,2,8,,,,,,,,,,,0.575,0.25,,,0.015,,,,
17,2,9,,,,,,,,,,,0.7250000000000001,0.25,,,0.015,,,,
17,2,10,,,,,,,,,,,0.9,0.25,,,0.02,,,,
17,3,2,,,,,,,,,,,0.07500000000000001,0.35,,,0.005,,,,
17,3,3,,,,,,,,,,,0.125,0.35,,,0.005,,,,
17,3,4,,,,,,,,,,,0.175,0.35,,,0.005,,,,
17,3,5,,,,,,,,,,,0.25,0.35,,,0.01,,,,
17,3,6,,,,,,,,,,,0.35,0.35,,,0.01,,,,
17,3,7,,,,,,,,,,,0.45,0.35,,,0.01,,,,
17,3,8,,,,,,,,,,,0.575,0.35,,,0.015,,,,
17,3,9,,,,,,,,,,,0.7250000000000001,0.35,,,0.015,,,,
17,3,10,,,,,,,,,,,0.9,0.35,,,0.02,,,,
17,4,2,,,,,,,,,,,0.07500000000000001,0.45,,,0.005,,,,
17,4,3,,,,,,,,,,,0.125,0.45,,,0.005,,,,
17,4,4,,,,,,,,,,,0.175,0.45,,,0.005,,,,
17,4,5,,,,,,,,,,,0.25,0.45,,,0.01,,,,
17,4,6,,,,,,,,,,,0.35,0.45,,,0.01,,,,
17,4,7,,,,,,,,,,,0.45,0.45,,,0.01,,,,
17,4,8,,,,,,,,,,,0.575,0.45,,,0.015,,,,
17,4,9,,,,,,,,,,,0.7250000000000001,0.45,,,0.015,,,,
17,4,10,,,,,,,,,,,0.9,0.45,,,0.02,,,,
17,5,2,,,,,,,,,,,0.07500000000000001,0.55,,,0.005,,,,
17,5,3,,,,,,,,,,,0.125,0.55,,,0.005,,,,
17,5,4,,,,,,,,,,,0.175,0.55,,,0.005,,,,
17,5,5,,,,,,,,,,,0.25,0.55,,,0.01,,,,
17,5,6,,,,,,,,,,,0.35,0.55,,,0.01,,,,
17,5,7,,,,,,,,,,,0.45,0.55,,,0.01,,,,
17,5,8,,,,,,,,,,,0.575,0.55,,,0.015,,,,
17,5,9,,,,,,,,,,,0.7250000000000001,0.55,,,0.015,,,,
17,5,10,,,,,,,,,,,0.9,0.55,,,0.02,,,,
17,6,2,,,,,,,,,,,0.07500000000000001,0.6499999999999999,,,0.005,,,,
17,6,3,,,,,,,,,,,0.125,0.6499999999999999,,,0.005,,,,
17,6,4,,,,,,,,,,,0.175,0.6499999999999999,,,0.005,,,,
17,6,5,,,,,,,,,,,0.25,0.6499999999999999,,,0.01,,,,
17,6,6,,,,,,,,,,,0.35,0.6499999999999999,,,0.01,,,,
17,6,7,,,,,,,,,,,0.45,0.6499999999999999,,,0.01,,,,
17,6,8,,,,,,,,,,,0.575,0.6499999999999999,,,0.015,,,,
17,6,9,,,,,,,,,,,0.7250000000000001,0.6499999999999999,,,0.015,,,,
17,6,10,,,,,,,,,,,0.9,0.6499999999999999,,,0.02,,,,
17,7,2,,,,,,,,,,,0.07500000000000001,0.75,,,0.005,,,,
17,7,3,,,,,,,,,,,0.125,0.75,,,0.005,,,,
17,7,4,,,,,,,,,,,0.175,0.75,,,0.005,,,,
17,7,5,,,,,,,,,,,0.25,0.75,,,0.01,,,,
17,7,6,,,,,,,,,,,0.35,0.75,,,0.01,,,,
17,7,7,,,,,,,,,,,0.45,0.75,,,0.01,,,,
17,7,8,,,,,,,,,,,0.575,0.75,,,0.015,,,,
17,7,9,,,,,,,,,,,0.7250000000000001,0.75,,,0.015,,,,
17,7,10,,,,,,,,,,,0.9,0.75,,,0.02,,,,
18,2,2,,,,,,,,,,,0.07500000000000001,0.25,,,0.005,,,,
18,2,3,,,,,,,,,,,0.125,0.25,,,0.005,,,,
18,2,4,,,,,,,,,,,0.175,0.25,,,0.005,,,,
18,2,5,,,,,,,,,,,0.25,0.25,,,0.01,,,,
