ixq2,iz,point,x,y,exl,exh,eyl,eyh
4,2,2,0.124209,1.3557,0,0,0.0682553,0.0682553
4,2,3,0.174397,1.12085,0,0,0.0570325,0.0570325
4,2,4,0.2468,0.852114,0,0,0.0355293,0.0355293
4,2,5,0.345182,0.519008,0,0,0.0263517,0.0263517
4,2,6,0.44488,0.29708,0,0,0.0151531,0.0151531
4,2,7,0.563152,0.144382,0,0,0.00718102,0.00718102
4,2,8,0.711913,0.0559995,0,0,0.00368762,0.00368762
4,2,9,0.870414,0.0111225,0,0,0.00164614,0.00164614
4,3,0,0.0217765,1.04509,0,0,0.0586095,0.0586095
4,3,1,0.0735496,0.872864,0,0,0.0556283,0.0556283
4,3,2,0.124071,0.761397,0,0,0.0447318,0.0447318
4,3,3,0.17435,0.659222,0,0,0.0359481,0.0359481
4,3,4,0.247998,0.506823,0,0,0.0213928,0.0213928
4,3,5,0.346476,0.336218,0,0,0.01506,0.01506
4,3,6,0.445402,0.218076,0,0,0.0100489,0.0100489
4,3,7,0.562779,0.109733,0,0,0.00476263,0.00476263
4,3,8,0.710625,0.0366133,0,0,0.00189125,0.00189125
4,3,9,0.86879,0.00759943,0,0,0.000827056,0.000827056
4,4,0,0.0218818,0.640917,0,0,0.0351069,0.0351069
4,4,1,0.0732322,0.533991,0,0,0.0272952,0.0272952
4,4,2,0.123732,0.460522,0,0,0.0228972,0.0228972
4,4,3,0.174332,0.36328,0,0,0.021072,0.021072
4,4,4,0.247351,0.288186,0,0,0.0152499,0.0152499
4,4,5,0.346714,0.182337,0,0,0.0103778,0.0103778
4,4,6,0.445078,0.0980117,0,0,0.00597375,0.00597375
4,4,7,0.559694,0.038662,0,0,0.00232398,0.00232398
4,4,8,0.70564,0.00887885,0,0,0.00105409,0.00105409
4,4,9,0.850584,0.000805259,0,0,0.000178137,0.000178137
4,5,0,0.0219851,0.284234,0,0,0.0190178,0.0190178
4,5,1,0.0725526,0.222221,0,0,0.0169992,0.0169992
4,5,2,0.123092,0.159363,0,0,0.0135512,0.0135512
4,5,3,0.17309,0.10415,0,0,0.00948257,0.00948257
4,5,4,0.243622,0.0636812,0,0,0.00498393,0.00498393
4,5,5,0.343064,0.023883,0,0,0.00257724,0.00257724
4,5,6,0.438781,0.00603343,0,0,0.0015604,0.0015604
5,0,0,0.0240814,10.2194,0,0,2.57562,2.57562
5,0,1,0.0722569,7.56877,0,0,1.52263,1.52263
5,0,2,0.124133,5.88469,0,0,0.938222,0.938222
5,0,3,0.172796,4.27437,0,0,0.526685,0.526685
5,0,4,0.239743,2.37311,0,0,0.279236,0.279236
5,0,5,0.331244,1.17504,0,0,0.273403,0.273403
5,1,0,0.0238732,4.1942,0,0,0.610437,0.610437
5,1,1,0.0720586,3.26585,0,0,0.270804,0.270804
5,1,2,0.124027,2.8181,0,0,0.274302,0.274302
5,1,3,0.174189,2.24502,0,0,0.171467,0.171467
5,1,4,0.243073,1.45136,0,0,0.0962767,0.0962767
5,1,5,0.342125,0.731386,0,0,0.0531041,0.0531041
5,1,6,0.441096,0.320899,0,0,0.0312293,0.0312293
