xq2_bin,z_bin_phiavg,pt2_bin_phiavg,phi_nonzero_mean,phi_nonzero_count,phi_nonzero_sum,z_bin0,pt2_bin0,z_bin_spec,pt2_bin_spec,content,error,_merge,diff(phiavg - spec),ratio(phiavg/spec),abs_rel_diff
8,4.0,8.0,8186.67,8.0,65493.36,3.0,7.0,3.0,7.0,6704.85,173.632,both,1481.8199999999997,1.2210071813687107,0.22100718136871064
8,4.0,9.0,4569.5225,8.0,36556.18,3.0,8.0,3.0,8.0,3376.91,160.015,both,1192.6125000000002,1.3531668004181339,0.3531668004181338
8,4.0,10.0,2875.92375,8.0,23007.39,3.0,9.0,3.0,9.0,1860.39,125.332,both,1015.5337499999998,1.5458714301839935,0.5458714301839935
8,4.0,11.0,1809.7175,8.0,14477.74,3.0,10.0,3.0,10.0,758.923,55.9476,both,1050.7945,2.384586446846386,1.3845864468463862
8,5.0,1.0,13086.922857142856,7.0,91608.45999999999,4.0,0.0,4.0,0.0,6304.69,538.259,both,6782.232857142856,2.075744066265408,1.0757440662654083
8,5.0,2.0,10810.485,6.0,64862.91,4.0,1.0,4.0,1.0,5236.93,310.748,both,5573.555,2.0642790718989943,1.0642790718989943
8,5.0,3.0,9424.154,5.0,47120.770000000004,4.0,2.0,4.0,2.0,4695.56,277.939,both,4728.594,2.007035156616037,1.0070351566160372
8,5.0,4.0,8216.924,5.0,41084.62,4.0,3.0,4.0,3.0,4387.92,188.599,both,3829.004000000001,1.8726239311564479,0.8726239311564479
8,5.0,5.0,12830.550000000001,6.0,76983.3,4.0,4.0,4.0,4.0,7673.64,295.803,both,5156.910000000001,1.6720291804150313,0.6720291804150312
8,5.0,6.0,9225.475,6.0,55352.85,4.0,5.0,4.0,5.0,6482.97,222.316,both,2742.505,1.4230321904929377,0.42303219049293767
8,5.0,7.0,6600.121666666666,6.0,39600.729999999996,4.0,6.0,4.0,6.0,5027.12,228.66,both,1573.001666666666,1.3129031466658179,0.3129031466658178
8,5.0,8.0,6792.864285714286,7.0,47550.05,4.0,7.0,4.0,7.0,5310.84,224.175,both,1482.0242857142857,1.2790564742515846,0.27905647425158464
8,5.0,9.0,3564.3100000000004,7.0,24950.170000000002,4.0,8.0,4.0,8.0,3106.53,127.244,both,457.7800000000002,1.147360559852955,0.14736055985295496
8,5.0,10.0,2316.99,8.0,18535.92,4.0,9.0,4.0,9.0,2079.58,74.2963,both,237.40999999999985,1.1141624751151675,0.11416247511516742
8,5.0,11.0,1714.49125,8.0,13715.93,4.0,10.0,4.0,10.0,1184.47,99.7345,both,530.02125,1.447475453156264,0.44747545315626397
8,6.0,1.0,7381.197142857142,7.0,51668.38,5.0,0.0,5.0,0.0,4507.09,299.498,both,2874.107142857142,1.637685766837836,0.637685766837836
8,6.0,2.0,6597.966,5.0,32989.83,5.0,1.0,5.0,1.0,3485.76,228.062,both,3112.206,1.8928342743045992,0.8928342743045993
8,6.0,3.0,5876.686,5.0,29383.43,5.0,2.0,5.0,2.0,2830.19,112.43,both,3046.4959999999996,2.0764280843335605,1.0764280843335605
8,6.0,4.0,4953.906,5.0,24769.53,5.0,3.0,5.0,3.0,2630.96,154.457,both,2322.946,1.882927144464378,0.8829271444643779
8,6.0,5.0,7537.293333333334,6.0,45223.76,5.0,4.0,5.0,4.0,4823.57,300.856,both,2713.7233333333343,1.5625964448185337,0.5625964448185337
8,6.0,6.0,5889.841666666667,6.0,35339.05,5.0,5.0,5.0,5.0,4037.65,203.577,both,1852.191666666667,1.458730119417648,0.45873011941764813
8,6.0,7.0,4342.7699999999995,6.0,26056.62,5.0,6.0,5.0,6.0,3252.34,195.58,both,1090.4299999999994,1.3352755246991395,0.3352755246991395
8,6.0,8.0,4560.161666666667,6.0,27360.97,5.0,7.0,5.0,7.0,3513.58,213.587,both,1046.581666666667,1.2978676070181032,0.29786760701810316
8,6.0,9.0,2816.7083333333335,6.0,16900.25,5.0,8.0,5.0,8.0,2173.89,143.644,both,642.8183333333336,1.2956995677487517,0.2956995677487516
8,6.0,10.0,2035.4257142857143,7.0,14247.98,5.0,9.0,5.0,9.0,1319.48,76.0031,both,715.9457142857143,1.542596867164121,0.5425968671641209
8,6.0,11.0,1302.7068571428572,7.0,9118.948,5.0,10.0,5.0,10.0,528.122,54.3603,both,774.5848571428572,2.4666778834111387,1.4666778834111385
8,7.0,1.0,4195.95625,8.0,33567.65,6.0,0.0,6.0,0.0,3492.53,259.409,both,703.42625,1.2014087924799501,0.20140879247995006
8,7.0,2.0,3929.28,5.0,19646.4,6.0,1.0,6.0,1.0,2505.88,174.194,both,1423.4,1.5680240075342793,0.5680240075342794
8,7.0,3.0,3435.0175,4.0,13740.07,6.0,2.0,6.0,2.0,1956.86,146.266,both,1478.1575,1.7553721267745266,0.7553721267745266
8,7.0,4.0,3417.222,5.0,17086.11,6.0,3.0,6.0,3.0,1594.76,142.769,both,1822.4620000000002,2.1427813589505633,1.1427813589505633
8,7.0,5.0,4854.954,5.0,24274.77,6.0,4.0,6.0,4.0,2603.21,230.217,both,2251.7439999999997,1.8649874577924945,0.8649874577924945
8,7.0,6.0,3637.018,5.0,18185.09,6.0,5.0,6.0,5.0,2002.04,155.756,both,1634.978,1.8166560108689138,0.8166560108689137
8,7.0,7.0,2608.6766666666667,6.0,15652.06,6.0,6.0,6.0,6.0,1394.27,107.064,both,1214.4066666666668,1.8709982045562672,0.8709982045562673
8,7.0,8.0,2615.945,6.0,15695.67,6.0,7.0,6.0,7.0,1154.55,106.39,both,1461.3950000000002,2.265770213503097,1.2657702135030966
8,7.0,9.0,1395.5566666666666,6.0,8373.34,6.0,8.0,6.0,8.0,394.377,59.7334,both,1001.1796666666667,3.538636042838874,2.538636042838874
8,7.0,10.0,794.5711666666666,6.0,4767.427,6.0,9.0,6.0,9.0,141.239,31.553,both,653.3321666666666,5.625720705093258,4.625720705093257
8,7.0,11.0,274.0795,4.0,1096.318,6.0,10.0,6.0,10.0,0.0,0.0,both,274.0795,,
8,8.0,1.0,1769.3416666666665,6.0,10616.05,7.0,0.0,7.0,0.0,658.958,81.5608,both,1110.3836666666666,2.685059847010988,1.685059847010988
8,8.0,2.0,1338.905,4.0,5355.62,7.0,1.0,7.0,1.0,397.983,69.6543,both,940.922,3.364226612694512,2.364226612694512
8,8.0,3.0,1166.2766666666666,3.0,3498.83,7.0,2.0,7.0,2.0,263.795,33.4735,both,902.4816666666666,4.421147734667702,3.421147734667702
8,8.0,4.0,938.45675,4.0,3753.827,7.0,3.0,7.0,3.0,142.212,42.2462,both,796.2447500000001,6.598998326442214,5.598998326442214
8,8.0,5.0,1407.92,5.0,7039.6,7.0,4.0,7.0,4.0,140.046,33.1107,both,1267.874,10.053268211873243,9.053268211873242
8,8.0,6.0,657.64775,4.0,2630.591,7.0,5.0,7.0,5.0,55.3019,17.1814,both,602.3458499999999,11.89195579175399,10.891955791753988
8,8.0,7.0,1566.7694999999999,2.0,3133.5389999999998,7.0,6.0,7.0,6.0,0.0,0.0,both,1566.7694999999999,,
8,8.0,8.0,331.23,1.0,331.23,7.0,7.0,7.0,7.0,0.0,0.0,both,331.23,,
8,,,,,,,,7.0,8.0,0.0,0.0,right_only,,,
8,,,,,,,,7.0,9.0,0.0,0.0,right_only,,,
8,,,,,,,,7.0,10.0,0.0,0.0,right_only,,,
9,1.0,1.0,1512091.6666666667,6.0,9072550.0,0.0,0.0,0.0,0.0,3494.46,1142.65,both,1508597.2066666668,432.71111034799844,431.7111103479985
9,1.0,2.0,533238.125,8.0,4265905.0,0.0,1.0,0.0,1.0,2518.78,621.993,both,530719.345,211.70492262126902,210.704922621269
9,1.0,3.0,304806.25,8.0,2438450.0,0.0,2.0,0.0,2.0,1536.79,251.329,both,303269.46,198.33955843023446,197.33955843023446
9,1.0,4.0,177850.375,8.0,1422803.0,0.0,3.0,0.0,3.0,737.138,135.729,both,177113.237,241.27147833919835,240.27147833919835
9,1.0,5.0,175328.75,8.0,1402630.0,0.0,4.0,0.0,4.0,191.798,73.8694,both,175136.952,914.1323162910979,913.1323162910978
9,1.0,6.0,304154.0,2.0,608308.0,0.0,5.0,0.0,5.0,0.0,0.0,both,304154.0,,
9,,,,,,,,0.0,6.0,0.0,0.0,right_only,,,
9,,,,,,,,0.0,7.0,0.0,0.0,right_only,,,
9,,,,,,,,0.0,8.0,0.0,0.0,right_only,,,
9,,,,,,,,0.0,9.0,0.0,0.0,right_only,,,
9,,,,,,,,0.0,10.0,0.0,0.0,right_only,,,
9,2.0,1.0,193271.0,8.0,1546168.0,1.0,0.0,1.0,0.0,29240.2,5893.32,both,164030.8,6.609770111011552,5.609770111011552
9,2.0,2.0,95175.1375,8.0,761401.1,1.0,1.0,1.0,1.0,21499.7,2864.49,both,73675.4375,4.426812350870012,3.426812350870012
9,2.0,3.0,70879.2375,8.0,567033.9,1.0,2.0,1.0,2.0,17816.9,1837.54,both,53062.3375,3.978202577328267,2.978202577328267
9,2.0,4.0,52129.0875,8.0,417032.7,1.0,3.0,1.0,3.0,13037.8,929.476,both,39091.287500000006,3.998303969994938,2.9983039699949385
9,2.0,5.0,67703.0875,8.0,541624.7,1.0,4.0,1.0,4.0,13132.3,929.203,both,54570.78749999999,5.1554630567379665,4.1554630567379665
9,2.0,6.0,36221.0125,8.0,289768.1,1.0,5.0,1.0,5.0,3786.4,248.395,both,32434.612499999996,9.566081898373124,8.566081898373124
9,2.0,7.0,19682.9875,8.0,157463.9,1.0,6.0,1.0,6.0,815.28,64.0992,both,18867.7075,24.14261051417918,23.14261051417918
9,2.0,8.0,17388.875,8.0,139111.0,1.0,7.0,1.0,7.0,103.487,32.4144,both,17285.388,168.0295592683139,167.0295592683139
9,,,,,,,,1.0,8.0,0.0,0.0,right_only,,,
9,,,,,,,,1.0,9.0,0.0,0.0,right_only,,,
9,,,,,,,,1.0,10.0,0.0,0.0,right_only,,,
9,3.0,1.0,63527.6875,8.0,508221.5,2.0,0.0,2.0,0.0,24728.4,1439.67,both,38799.2875,2.5690173039905533,1.5690173039905533
9,3.0,2.0,42685.775,8.0,341486.2,2.0,1.0,2.0,1.0,20387.6,981.884,both,22298.175000000003,2.0937125998155746,1.0937125998155743
9,3.0,3.0,32998.6375,8.0,263989.1,2.0,2.0,2.0,2.0,17012.9,608.178,both,15985.737499999996,1.9396244908275482,0.9396244908275482
9,3.0,4.0,28014.0625,8.0,224112.5,2.0,3.0,2.0,3.0,14650.6,463.438,both,13363.4625,1.9121443831651945,0.9121443831651945
9,3.0,5.0,37751.6875,8.0,302013.5,2.0,4.0,2.0,4.0,20883.4,743.052,both,16868.2875,1.8077366472892344,0.8077366472892343
9,3.0,6.0,22451.1,8.0,179608.8,2.0,5.0,2.0,5.0,10717.3,430.036,both,11733.8,2.094846649809187,1.0948466498091871
9,3.0,7.0,12902.22875,8.0,103217.83,2.0,6.0,2.0,6.0,4920.95,239.7,both,7981.27875,2.6218979566953537,1.6218979566953537
9,3.0,8.0,10186.06875,8.0,81488.55,2.0,7.0,2.0,7.0,2767.43,137.873,both,7418.63875,3.6806960790336163,2.6806960790336163
9,3.0,9.0,4717.84875,8.0,37742.79,2.0,8.0,2.0,8.0,681.36,41.652,both,4036.48875,6.924164538569919,5.924164538569919
9,3.0,10.0,2933.0725,8.0,23464.58,2.0,9.0,2.0,9.0,127.595,24.6333,both,2805.4775000000004,22.98736235745915,21.98736235745915
9,3.0,11.0,998.5261999999999,5.0,4992.630999999999,2.0,10.0,2.0,10.0,0.0,0.0,both,998.5261999999999,,
9,4.0,1.0,23435.8,8.0,187486.4,3.0,0.0,3.0,0.0,18135.1,929.849,both,5300.700000000001,1.2922895379678083,0.2922895379678083
9,4.0,2.0,18754.775,8.0,150038.2,3.0,1.0,3.0,1.0,12864.8,677.126,both,5889.975000000002,1.4578364995957964,0.4578364995957965
9,4.0,3.0,15836.47375,8.0,126691.79,3.0,2.0,3.0,2.0,10848.2,511.174,both,4988.2737499999985,1.4598250170535203,0.45982501705352025
9,4.0,4.0,14402.466666666667,6.0,86414.8,3.0,3.0,3.0,3.0,9617.99,396.019,both,4784.476666666667,1.4974507840688822,0.4974507840688821
9,4.0,5.0,20735.8375,8.0,165886.7,3.0,4.0,3.0,4.0,15717.1,457.542,both,5018.737500000001,1.3193170177704538,0.3193170177704539
9,4.0,6.0,14036.3625,8.0,112290.9,3.0,5.0,3.0,5.0,10580.9,355.492,both,3455.4624999999996,1.3265754803466623,0.32657548034666234
9,4.0,7.0,8995.1675,8.0,71961.34,3.0,6.0,3.0,6.0,6288.21,211.298,both,2706.9574999999995,1.4304814088588007,0.43048140885880076
9,4.0,8.0,7636.71125,8.0,61093.69,3.0,7.0,3.0,7.0,4772.96,121.33,both,2863.7512500000003,1.5999948145385674,0.5999948145385673
9,4.0,9.0,3958.92875,8.0,31671.43,3.0,8.0,3.0,8.0,1860.07,72.5802,both,2098.8587500000003,2.1283762170240905,1.1283762170240907
9,4.0,10.0,2276.6075,8.0,18212.86,3.0,9.0,3.0,9.0,668.106,53.7826,both,1608.5015,3.4075543401795523,2.4075543401795523
9,4.0,11.0,1026.105125,8.0,8208.841,3.0,10.0,3.0,10.0,124.284,21.8678,both,901.821125,8.256132124810916,7.256132124810917
9,5.0,1.0,13111.3125,8.0,104890.5,4.0,0.0,4.0,0.0,12987.5,593.62,both,123.8125,1.0095332050048123,0.00953320500481232
9,5.0,2.0,10729.104285714286,7.0,75103.73,4.0,1.0,4.0,1.0,8267.58,411.301,both,2461.5242857142857,1.2977321399628774,0.2977321399628774
9,5.0,3.0,8879.341428571428,7.0,62155.39,4.0,2.0,4.0,2.0,6522.31,298.754,both,2357.0314285714276,1.361379852931159,0.361379852931159
9,5.0,4.0,8502.35,6.0,51014.1,4.0,3.0,4.0,3.0,5887.58,295.411,both,2614.7700000000004,1.444116258292881,0.44411625829288104
9,5.0,5.0,12676.842857142856,7.0,88737.9,4.0,4.0,4.0,4.0,9900.97,339.879,both,2775.8728571428564,1.2803637277097957,0.2803637277097958
9,5.0,6.0,8969.083333333334,6.0,53814.5,4.0,5.0,4.0,5.0,7595.87,263.801,both,1373.213333333334,1.1807842068562697,0.1807842068562698
9,5.0,7.0,6462.085714285714,7.0,45234.6,4.0,6.0,4.0,6.0,5565.16,187.665,both,896.9257142857141,1.161168001330728,0.16116800133072798
9,5.0,8.0,6090.165,6.0,36540.99,4.0,7.0,4.0,7.0,4706.96,171.634,both,1383.205,1.2938637676971974,0.2938637676971973
9,5.0,9.0,3459.775,6.0,20758.65,4.0,8.0,4.0,8.0,1978.17,88.7909,both,1481.605,1.7489775903992073,0.7489775903992073
9,5.0,10.0,1903.011875,8.0,15224.095,4.0,9.0,4.0,9.0,777.817,38.5744,both,1125.194875,2.446606174717189,1.4466061747171892
9,5.0,11.0,1075.925857142857,7.0,7531.481,4.0,10.0,4.0,10.0,156.613,26.6334,both,919.312857142857,6.869965182602064,5.869965182602064
9,6.0,1.0,7725.21,8.0,61801.68,5.0,0.0,5.0,0.0,9530.13,372.975,both,-1804.9199999999992,0.8106090892779008,0.1893909107220992
9,6.0,2.0,6866.448571428571,7.0,48065.14,5.0,1.0,5.0,1.0,6244.2,215.91,both,622.2485714285713,1.0996522487153793,0.09965224871537928
9,6.0,3.0,5783.845,6.0,34703.07,5.0,2.0,5.0,2.0,4438.23,179.767,both,1345.6150000000007,1.3031873066515256,0.30318730665152566
9,6.0,4.0,5248.19,6.0,31489.14,5.0,3.0,5.0,3.0,3745.71,187.497,both,1502.4799999999996,1.401120214859132,0.4011202148591321
9,6.0,5.0,8112.485000000001,6.0,48674.91,5.0,4.0,5.0,4.0,6205.26,299.733,both,1907.2250000000004,1.307356178467945,0.307356178467945
9,6.0,6.0,5802.461666666667,6.0,34814.770000000004,5.0,5.0,5.0,5.0,4609.88,176.226,both,1192.581666666667,1.258701238788573,0.258701238788573
9,6.0,7.0,4296.683333333333,6.0,25780.1,5.0,6.0,5.0,6.0,3130.28,156.319,both,1166.4033333333332,1.3726194887784267,0.37261948877842654
9,6.0,8.0,3888.3700000000003,6.0,23330.22,5.0,7.0,5.0,7.0,2419.64,98.1131,both,1468.7300000000005,1.6070035211849698,0.6070035211849699
9,6.0,9.0,2239.9166666666665,6.0,13439.5,5.0,8.0,5.0,8.0,815.52,73.2537,both,1424.3966666666665,2.7466115688967365,1.7466115688967365
9,6.0,10.0,1253.2271666666666,6.0,7519.362999999999,5.0,9.0,5.0,9.0,261.736,20.5555,both,991.4911666666666,4.7881344815641205,3.7881344815641205
9,6.0,11.0,486.6125,6.0,2919.675,5.0,10.0,5.0,10.0,0.0,0.0,both,486.6125,,
9,7.0,1.0,4890.5325,8.0,39124.26,6.0,0.0,6.0,0.0,5665.92,340.905,both,-775.3874999999998,0.863148879617079,0.13685112038292102
9,7.0,2.0,4509.5085714285715,7.0,31566.559999999998,6.0,1.0,6.0,1.0,3315.07,208.754,both,1194.4385714285713,1.36030568628372,0.3603056862837199
9,7.0,3.0,3488.26,6.0,20929.56,6.0,2.0,6.0,2.0,2082.81,126.474,both,1405.4500000000003,1.6747855061191372,0.6747855061191372
9,7.0,4.0,2884.3916666666664,6.0,17306.35,6.0,3.0,6.0,3.0,1428.22,76.3913,both,1456.1716666666664,2.019570981128024,1.019570981128024
9,7.0,5.0,4736.568333333334,6.0,28419.41,6.0,4.0,6.0,4.0,1728.25,97.4261,both,3008.3183333333336,2.7406731279232366,1.7406731279232366
9,7.0,6.0,3217.2316666666666,6.0,19303.39,6.0,5.0,6.0,5.0,836.2,60.5557,both,2381.0316666666668,3.8474427967790796,2.84744279677908
9,7.0,7.0,1954.1916666666666,6.0,11725.15,6.0,6.0,6.0,6.0,328.547,40.1921,both,1625.6446666666666,5.947982074609315,4.947982074609315
9,7.0,8.0,1496.7516666666668,6.0,8980.51,6.0,7.0,6.0,7.0,184.399,39.8322,both,1312.3526666666667,8.116918566080438,7.116918566080438
9,7.0,9.0,496.0155,6.0,2976.093,6.0,8.0,6.0,8.0,0.0,0.0,both,496.0155,,
9,7.0,10.0,265.02733333333333,3.0,795.082,6.0,9.0,6.0,9.0,0.0,0.0,both,265.02733333333333,,
9,,,,,,,,6.0,10.0,0.0,0.0,right_only,,,
9,8.0,1.0,1224.150375,8.0,9793.203,7.0,0.0,7.0,0.0,181.923,32.7971,both,1042.227375,6.728947824079418,5.728947824079418
9,8.0,2.0,982.3948,5.0,4911.974,7.0,1.0,7.0,1.0,79.0741,21.8679,both,903.3207,12.423724076530748,11.423724076530748
9,8.0,3.0,532.49325,4.0,2129.973,7.0,2.0,7.0,2.0,0.0,0.0,both,532.49325,,
9,8.0,4.0,434.112,3.0,1302.336,7.0,3.0,7.0,3.0,0.0,0.0,both,434.112,,
9,8.0,5.0,368.81666666666666,3.0,1106.45,7.0,4.0,7.0,4.0,0.0,0.0,both,368.81666666666666,,
9,8.0,6.0,171.111,2.0,342.222,7.0,5.0,7.0,5.0,0.0,0.0,both,171.111,,
9,,,,,,,,7.0,6.0,0.0,0.0,right_only,,,
9,,,,,,,,7.0,7.0,0.0,0.0,right_only,,,
9,,,,,,,,7.0,8.0,0.0,0.0,right_only,,,
9,,,,,,,,7.0,9.0,0.0,0.0,right_only,,,
9,,,,,,,,7.0,10.0,0.0,0.0,right_only,,,
10,1.0,1.0,1481591.6666666667,6.0,8889550.0,0.0,0.0,0.0,0.0,-106.425,82.6425,both,1481698.0916666668,-13921.46268890455,-13922.46268890455
10,1.0,2.0,764733.0,7.0,5353131.0,0.0,1.0,0.0,1.0,34.4805,28.6649,both,764698.5195,22178.70970548571,22177.70970548571
10,1.0,3.0,385218.875,8.0,3081751.0,0.0,2.0,0.0,2.0,0.0,0.0,both,385218.875,,
10,1.0,4.0,192485.0,5.0,962425.0,0.0,3.0,0.0,3.0,0.0,0.0,both,192485.0,,
10,1.0,5.0,231641.75,4.0,926567.0,0.0,4.0,0.0,4.0,0.0,0.0,both,231641.75,,
10,,,,,,,,0.0,5.0,0.0,0.0,right_only,,,
10,,,,,,,,0.0,6.0,0.0,0.0,right_only,,,
10,,,,,,,,0.0,7.0,0.0,0.0,right_only,,,
10,,,,,,,,0.0,8.0,0.0,0.0,right_only,,,
10,,,,,,,,0.0,9.0,0.0,0.0,right_only,,,
10,,,,,,,,0.0,10.0,0.0,0.0,right_only,,,
10,2.0,1.0,190927.25,8.0,1527418.0,1.0,0.0,1.0,0.0,11594.8,2518.09,both,179332.45,16.46662728119502,15.46662728119502
10,2.0,2.0,113654.325,8.0,909234.6,1.0,1.0,1.0,1.0,5717.82,888.552,both,107936.505,19.877212818871527,18.87721281887153
10,2.0,3.0,87925.8375,8.0,703406.7,1.0,2.0,1.0,2.0,4069.23,505.601,both,83856.6075,21.607487780243435,20.607487780243435
10,2.0,4.0,66422.3,8.0,531378.4,1.0,3.0,1.0,3.0,3124.65,289.74,both,63297.65,21.257516841886293,20.25751684188629
10,2.0,5.0,82150.575,8.0,657204.6,1.0,4.0,1.0,4.0,2415.94,179.87,both,79734.635,34.00356589981539,33.00356589981539
10,2.0,6.0,48088.350000000006,8.0,384706.80000000005,1.0,5.0,1.0,5.0,412.651,68.327,both,47675.69900000001,116.53515925079547,115.53515925079549
10,2.0,7.0,24808.733333333334,6.0,148852.4,1.0,6.0,1.0,6.0,0.0,0.0,both,24808.733333333334,,
10,2.0,8.0,26242.9,1.0,26242.9,1.0,7.0,1.0,7.0,0.0,0.0,both,26242.9,,
10,,,,,,,,1.0,8.0,0.0,0.0,right_only,,,
10,,,,,,,,1.0,9.0,0.0,0.0,right_only,,,
10,,,,,,,,1.0,10.0,0.0,0.0,right_only,,,
10,3.0,1.0,62667.8875,8.0,501343.1,2.0,0.0,2.0,0.0,16477.2,1631.87,both,46190.6875,3.8033092697788455,2.803309269778846
10,3.0,2.0,48685.225,8.0,389481.8,2.0,1.0,2.0,1.0,10860.2,711.302,both,37825.024999999994,4.482903169370729,3.482903169370729
10,3.0,3.0,41482.6375,8.0,331861.1,2.0,2.0,2.0,2.0,7186.54,417.604,both,34296.097499999996,5.772268365583438,4.772268365583438
10,3.0,4.0,32824.9125,8.0,262599.3,2.0,3.0,2.0,3.0,5640.43,250.538,both,27184.4825,5.8195762557110005,4.8195762557110005
10,3.0,5.0,44666.8375,8.0,357334.7,2.0,4.0,2.0,4.0,7541.85,332.98,both,37124.9875,5.922530612515497,4.922530612515497
10,3.0,6.0,25881.375,8.0,207051.0,2.0,5.0,2.0,5.0,3391.06,177.495,both,22490.315,7.63223741249049,6.63223741249049
10,3.0,7.0,15037.025,8.0,120296.2,2.0,6.0,2.0,6.0,1178.38,56.109,both,13858.645,12.760760535650638,11.760760535650638
10,3.0,8.0,12187.026249999999,8.0,97496.20999999999,2.0,7.0,2.0,7.0,396.988,43.7855,both,11790.03825,30.698727039608247,29.69872703960825
10,3.0,9.0,4240.733333333334,6.0,25444.4,2.0,8.0,2.0,8.0,0.0,0.0,both,4240.733333333334,,
10,3.0,10.0,1543.43,1.0,1543.43,2.0,9.0,2.0,9.0,0.0,0.0,both,1543.43,,
10,,,,,,,,2.0,10.0,0.0,0.0,right_only,,,
10,4.0,1.0,30344.5375,8.0,242756.3,3.0,0.0,3.0,0.0,14214.5,541.142,both,16130.037499999999,2.134759400612051,1.134759400612051
10,4.0,2.0,24630.3875,8.0,197043.1,3.0,1.0,3.0,1.0,8602.97,380.07,both,16027.417500000001,2.863009809403032,1.863009809403032
10,4.0,3.0,20371.2,8.0,162969.6,3.0,2.0,3.0,2.0,6435.42,297.916,both,13935.78,3.165481040864466,2.165481040864466
10,4.0,4.0,17422.025,8.0,139376.2,3.0,3.0,3.0,3.0,4885.69,246.603,both,12536.335000000003,3.5659292750870404,2.565929275087041
10,4.0,5.0,24632.5375,8.0,197060.3,3.0,4.0,3.0,4.0,7004.7,181.944,both,17627.837499999998,3.5165728011192483,2.5165728011192483
10,4.0,6.0,15852.6875,8.0,126821.5,3.0,5.0,3.0,5.0,4119.82,127.917,both,11732.8675,3.847907796942585,2.847907796942585
10,4.0,7.0,9848.92125,8.0,78791.37,3.0,6.0,3.0,6.0,2082.05,131.3,both,7766.871249999999,4.730396124012391,3.730396124012391
10,4.0,8.0,8343.84125,8.0,66750.73,3.0,7.0,3.0,7.0,1054.13,64.4211,both,7289.711249999999,7.915381641732992,6.915381641732992
10,4.0,9.0,3702.9275,8.0,29623.42,3.0,8.0,3.0,8.0,161.581,35.3237,both,3541.3464999999997,22.916849753374468,21.916849753374468
10,4.0,10.0,1696.93375,8.0,13575.47,3.0,9.0,3.0,9.0,0.0,0.0,both,1696.93375,,
10,4.0,11.0,264.56875,4.0,1058.275,3.0,10.0,3.0,10.0,0.0,0.0,both,264.56875,,
10,5.0,1.0,16096.525,8.0,128772.2,4.0,0.0,4.0,0.0,11121.3,391.58,both,4975.225,1.4473600208608706,0.4473600208608706
10,5.0,2.0,13236.05,8.0,105888.4,4.0,1.0,4.0,1.0,6514.25,245.975,both,6721.799999999999,2.031860920290133,1.031860920290133
10,5.0,3.0,10788.905,8.0,86311.24,4.0,2.0,4.0,2.0,4636.55,184.783,both,6152.3550000000005,2.3269251922226655,1.3269251922226657
10,5.0,4.0,9850.1725,8.0,78801.38,4.0,3.0,4.0,3.0,3333.16,273.901,both,6517.012500000001,2.955205420681876,1.9552054206818759
10,5.0,5.0,15497.925,8.0,123983.4,4.0,4.0,4.0,4.0,5178.71,246.889,both,10319.215,2.992622680165524,1.9926226801655238
10,5.0,6.0,10210.07375,8.0,81680.59,4.0,5.0,4.0,5.0,3257.8,139.888,both,6952.273749999999,3.1340394591442076,2.1340394591442076
10,5.0,7.0,6688.855,8.0,53510.84,4.0,6.0,4.0,6.0,1678.15,82.1572,both,5010.705,3.9858504901230516,2.985850490123052
10,5.0,8.0,5857.854285714285,7.0,41004.979999999996,4.0,7.0,4.0,7.0,775.406,30.6371,both,5082.448285714285,7.554564042210513,6.554564042210513
10,5.0,9.0,2482.055,6.0,14892.33,4.0,8.0,4.0,8.0,70.5544,15.4354,both,2411.5006,35.179308448516316,34.179308448516316
10,5.0,10.0,912.415,7.0,6386.905,4.0,9.0,4.0,9.0,0.0,0.0,both,912.415,,
10,5.0,11.0,202.38600000000002,5.0,1011.9300000000001,4.0,10.0,4.0,10.0,0.0,0.0,both,202.38600000000002,,
10,6.0,1.0,9973.76,8.0,79790.08,5.0,0.0,5.0,0.0,7624.29,295.813,both,2349.4700000000003,1.3081559069762563,0.30815590697625617
10,6.0,2.0,8704.48875,8.0,69635.91,5.0,1.0,5.0,1.0,4492.13,202.659,both,4212.35875,1.937719689768551,0.9377196897685508
10,6.0,3.0,7303.5,7.0,51124.5,5.0,2.0,5.0,2.0,2837.94,121.66,both,4465.5599999999995,2.573521638935284,1.5735216389352837
10,6.0,4.0,6523.395,6.0,39140.37,5.0,3.0,5.0,3.0,1944.74,86.2961,both,4578.655000000001,3.354378991536144,2.354378991536144
10,6.0,5.0,9897.894999999999,6.0,59387.369999999995,5.0,4.0,5.0,4.0,2196.85,111.852,both,7701.044999999998,4.50549423037531,3.5054942303753096
10,6.0,6.0,6301.65,8.0,50413.2,5.0,5.0,5.0,5.0,1036.37,47.0598,both,5265.28,6.080502137267579,5.080502137267579
10,6.0,7.0,3802.965,8.0,30423.72,5.0,6.0,5.0,6.0,355.709,21.7759,both,3447.2560000000003,10.691225130654551,9.691225130654553
10,6.0,8.0,2647.1242857142856,7.0,18529.87,5.0,7.0,5.0,7.0,96.8891,16.8959,both,2550.2351857142858,27.32117736375181,26.32117736375181
10,6.0,9.0,897.9036666666667,6.0,5387.4220000000005,5.0,8.0,5.0,8.0,0.0,0.0,both,897.9036666666667,,
10,6.0,10.0,344.616,6.0,2067.696,5.0,9.0,5.0,9.0,0.0,0.0,both,344.616,,
10,,,,,,,,5.0,10.0,0.0,0.0,right_only,,,
