ixq2,iz,point,x,y,exl,exh,eyl,eyh
9,4,6,0.44736,0.208843,0,0,0.0167379,0.0167379
9,4,7,0.568296,0.127378,0,0,0.00933066,0.00933066
9,4,8,0.716456,0.0696747,0,0,0.00556684,0.00556684
9,4,9,0.881731,0.0283074,0,0,0.00217484,0.00217484
9,5,0,0.0232539,0.471403,0,0,0.0516303,0.0516303
9,5,1,0.0737574,0.403486,0,0,0.0412466,0.0412466
9,5,2,0.123931,0.323518,0,0,0.0320985,0.0320985
9,5,3,0.174278,0.276714,0,0,0.0310016,0.0310016
9,5,4,0.246961,0.207,0,0,0.0213952,0.0213952
9,5,5,0.346687,0.140991,0,0,0.014897,0.014897
9,5,6,0.44648,0.0899163,0,0,0.0089742,0.0089742
9,5,7,0.563712,0.0434943,0,0,0.0047343,0.0047343
9,5,8,0.712442,0.0128466,0,0,0.0022093,0.0022093
9,5,9,0.868624,0.00336697,0,0,0.000840196,0.000840196
10,0,0,0.0249782,13.646,0,0,3.47606,3.47606
10,0,1,0.0738199,10.7687,0,0,1.79461,1.79461
10,0,2,0.123928,8.26933,0,0,1.06484,1.06484
10,0,3,0.173352,6.13386,0,0,0.549821,0.549821
10,0,4,0.241605,3.78007,0,0,0.338289,0.338289
10,0,5,0.340312,1.91227,0,0,0.132651,0.132651
10,0,6,0.437465,0.954807,0,0,0.0919348,0.0919348
10,0,7,0.533533,0.365944,0,0,0.131181,0.131181
10,1,0,0.0244913,5.53514,0,0,0.3897,0.3897
10,1,1,0.073716,4.67186,0,0,0.265446,0.265446
10,1,2,0.124193,3.85583,0,0,0.180699,0.180699
10,1,3,0.174207,3.0526,0,0,0.137294,0.137294
