xq2_bin,z_bin,pt2_bin,rec_A,phi_bin_count_x_A,recerr_A,gen_A,phi_bin_count_y_A,generr_A,eff_A,efferr_A,rec_B,phi_bin_count_x_B,recerr_B,gen_B,phi_bin_count_y_B,generr_B,eff_B,efferr_B,acceptance_scale,eff_A_divAcc,efferr_A_divAcc,eff_ratio_AdivAcc_over_B,eff_ratio_A_over_B,eff_ratio_err_noacc,eff_ratio_err,z_plot,pt2_plot
15,2,11,0.0,8,0.0,23.0,8,0.0,0.0,,0.0,8,0.0,12.0,8,0.0,0.0,,0.8462588077114023,0.0,,,,,,2,11
15,3,1,222859.5,8,936.363155868491,4938606.0,8,973.3022591148138,0.045125993043381066,0.00018980916452190943,222859.5,8,936.363155868491,2499555.0,8,973.3022591148138,0.08915967042133499,0.00037621727877472095,0.8462588077114023,0.05332410443729205,0.00022429209928724267,0.5980742659242955,0.5061256152039665,0.0030154682211348985,0.003563293160032027,3,1
15,3,2,148085.63,8,546.7960192091746,3778272.0,8,537.1212035974748,0.03919400985424025,0.00014482840949340563,148085.63,8,546.7960192091746,1918586.0,8,537.1212035974748,0.07718477566291009,0.0002858174744928852,0.8462588077114023,0.04631444836625735,0.00017113961848748774,0.6000464206636675,0.5077945685223298,0.0026564346538431793,0.003139033389829246,3,2
15,3,3,102916.41,8,400.2773016660825,2843132.0,8,377.5895587034287,0.03619825249056322,0.00014086950324280012,102916.41,8,400.2773016660825,1446268.0,8,377.5895587034287,0.07115998556284174,0.0002773884990756235,0.8462588077114023,0.04277444696671072,0.00016646149140091493,0.6011025245211213,0.5086883057135582,0.002801934904285278,0.0033109669036860594,3,3
15,3,4,73565.42,8,302.27864646044713,2082277.0,8,308.5198058153965,0.03532931497586536,0.0001452617010819268,73565.42,8,302.27864646044713,1065874.0,8,308.5198058153965,0.0690188708984364,0.0002842997611535161,0.8462588077114023,0.04174764818272194,0.00017165162685250901,0.6048729519808432,0.5118790631601847,0.0029791680571238004,0.003520398287115706,3,4
15,3,5,93985.71,8,333.6612533692517,2503116.0,8,341.0405742546039,0.03754748481492668,0.00013339648724114533,93985.71,8,333.6612533692517,1290758.0,8,341.0405742546039,0.0728143540462271,0.0002592151734781232,0.8462588077114023,0.0443687964872933,0.0001576308406194305,0.6093413457891175,0.5156604807767599,0.0025934792258399653,0.003064640748441597,3,5
15,3,6,44664.62,8,222.1716853207672,1201832.0,8,223.54465394160067,0.037163779962590446,0.00018499004770931082,44664.62,8,222.1716853207672,626178.0,8,223.54465394160067,0.07132895119279183,0.00035571856896829716,0.8462588077114023,0.04391538336019816,0.00021859748580885382,0.615674037341461,0.5210195767794501,0.0036711658993373243,0.004338112485074771,3,6
15,3,7,18298.396,8,140.00837559160524,553943.0,8,141.12893620197102,0.03303299436945679,0.0002528887788006519,18298.396,8,140.00837559160524,293360.0,8,141.12893620197102,0.06237522497954732,0.0004782003098825192,0.8462588077114023,0.039034151335795554,0.00029883148806989315,0.6257957602332458,0.5295851739258371,0.005737737910925855,0.006780121942178453,3,7
15,3,8,8230.2619,8,93.25283471342841,307075.0,8,92.24139967395335,0.02680212293413661,0.0003037876759516644,8230.2619,8,93.25283471342841,165253.0,8,92.24139967395335,0.04980400900437511,0.0005649877759585655,0.8462588077114023,0.03167130751243759,0.0003589772693453188,0.635918837570995,0.5381519172840511,0.008629940923107432,0.01019775610542358,3,8
15,3,9,1080.5147,8,34.2136911824214,74587.0,8,34.902340068683074,0.014486635740812742,0.00045875859120119073,1080.5147,8,34.2136911824214,41720.0,8,34.902340068683074,0.025899201821668265,0.0008203650625103865,0.8462588077114023,0.01711844604606241,0.0005421019988457717,0.6609642321772426,0.5593468030621959,0.02505329704722558,0.029604769627129775,3,9
15,3,10,13.8275,8,4.09738,15695.0,8,8.163929579516227,0.0008810130614845493,0.0002610631610619129,13.8275,8,4.09738,9093.0,8,8.163929579516227,0.0015206752446937206,0.00045061022848743356,0.8462588077114023,0.0010410681146907474,0.00030849092344211403,0.6846091026492833,0.5793564829563556,0.24278663523015828,0.2868940719054297,3,10
15,3,11,0.0,8,0.0,753.0,8,0.0,0.0,,0.0,8,0.0,447.0,8,0.0,0.0,,0.8462588077114023,0.0,,,,,,3,11
15,4,1,220420.2,8,722.1039094707908,2987551.0,8,741.4546942969611,0.07377956058323357,0.00024239688279149063,220420.2,8,722.1039094707908,1515515.0,8,741.4546942969611,0.145442440358558,0.00048175824186579415,0.8462588077114023,0.0871832114607597,0.00028643351251731337,0.5994344652484357,0.5072766958622631,0.0023666369178211013,0.0027965876351956276,4,1
15,4,2,130407.97,8,455.3939045128843,2330368.0,8,460.93660302041536,0.0559602474802263,0.00019573038534421202,130407.97,8,455.3939045128843,1188105.0,8,460.93660302041536,0.10976131739198135,0.00038565249517199347,0.8462588077114023,0.06612663522116073,0.00023128903777502722,0.6024584689067484,0.5098357855926617,0.0025276112109733706,0.002986806385872626,4,2
15,4,3,91151.03,8,343.89221149815245,1759782.0,8,349.4759726355161,0.05179677369128676,0.00019568804515068136,91151.03,8,343.89221149815245,900580.0,8,349.4759726355161,0.10121369561837927,0.0003838709980419724,0.8462588077114023,0.06120677648409291,0.00023123900557075965,0.6047282051123766,0.5117565698478561,0.002739579200467308,0.003237282939336427,4,3
15,4,4,66915.63,8,282.11381644295625,1291389.0,8,286.60493482602493,0.05181678797016236,0.0002187601377026788,66915.63,8,282.11381644295625,664523.0,8,286.60493482602493,0.10069723696546246,0.00042675149552273326,0.8462588077114023,0.06123042678905072,0.00025850264211049967,0.6080646166096074,0.5145800374635373,0.0030782020043544156,0.0036374238900733166,4,4
15,4,5,87708.6,8,319.24467323913177,1595783.0,8,321.2323219205689,0.05496273616149565,0.000200360905687876,87708.6,8,319.24467323913177,828258.0,8,321.2323219205689,0.10589526451902669,0.0003876230480906568,0.8462588077114023,0.0649479044243395,0.0002367607921620647,0.6133220849802024,0.5190292163784174,0.002681312860852935,0.003168431260531515,4,5
15,4,6,46657.288,8,227.75284283872287,790642.0,8,228.67111752175873,0.05901190172037408,0.00028856582450788857,46657.288,8,227.75284283872287,414102.0,8,228.67111752175873,0.11267100376235807,0.0005535001619325251,0.8462588077114023,0.06973268837220631,0.0003409900397826022,0.6189053620156272,0.5237541137455385,0.003630364109884009,0.00428989816921594,4,6
15,4,7,23106.716,8,157.95148355203887,371941.0,8,156.62427968661183,0.062124681065007625,0.00042547313671498574,23106.716,8,157.95148355203887,197619.0,8,156.62427968661183,0.11692557901821181,0.0008046270587093617,0.8462588077114023,0.0734109713233187,0.00050276952255968,0.6278435560441786,0.5313181391672336,0.005158443318916982,0.006095585974304156,4,7
15,4,8,13305.88,8,119.15268130012853,209438.0,8,114.64036683633736,0.06353135534143756,0.0005699780835839485,13305.88,8,119.15268130012853,112994.0,8,114.64036683633736,0.11775740304794945,0.0010612509489873185,0.8462588077114023,0.07507319836735278,0.0006735269144499431,0.6375242356252018,0.5395104995273063,0.006860678435382486,0.008107068869317067,4,8
15,4,9,3467.723,8,60.654237640168226,52288.0,8,56.455889602060125,0.06631967181762546,0.0011622110040385887,3467.723,8,60.654237640168226,29217.0,8,56.455889602060125,0.11868853749529383,0.0020886209133752563,0.8462588077114023,0.07836807276130864,0.0013733517376104344,0.6602834141790318,0.5587706548347614,0.013877051477261365,0.016398117633528757,4,9
15,4,10,613.3418,8,25.971462553302615,12270.0,8,24.979055380516293,0.04998710676446618,0.0021191084315561473,613.3418,8,25.971462553302615,6977.0,8,24.979055380516293,0.08790910133295113,0.0037357214126870135,0.8462588077114023,0.05906834446976081,0.0025040902525871518,0.671925245214856,0.5686226568867155,0.03413168251814636,0.040332439919238294,4,10
15,4,11,0.0,8,0.0,882.0,8,0.0,0.0,,0.0,8,0.0,504.0,8,0.0,0.0,,0.8462588077114023,0.0,,,,,,4,11
15,5,1,154955.9,8,512.5322233352748,1588701.0,8,531.9237324363334,0.09753622613695087,0.00032425952933287026,154955.9,8,512.5322233352748,814367.0,8,531.9237324363334,0.19027772490781183,0.0006415170087732726,0.8462588077114023,0.11525578847530699,0.00038316827710164494,0.6057240201455403,0.5125992870905224,0.0024271011798601802,0.0028680365365105756,5,1
15,5,2,92010.55,8,356.0406607129304,1193983.0,8,358.4894288900302,0.07706185933970584,0.00029909205038554284,92010.55,8,356.0406607129304,615982.0,8,358.4894288900302,0.1493721407443724,0.000584505657614828,0.8462588077114023,0.09106181068662635,0.0003534285819658394,0.6096304855298601,0.5159051678290226,0.0028433766726727776,0.003359937464476528,5,2
15,5,3,58014.89,8,270.2226255039167,882568.0,8,279.2975293733727,0.06573418705414201,0.00030688353995927064,58014.89,8,270.2226255039167,458091.0,8,279.2975293733727,0.12664490243204954,0.0005949207249074238,0.8462588077114023,0.07767622204359874,0.00036263556392304806,0.6133387175632702,0.5190432918483335,0.0034375544401529486,0.004062060458134989,5,3
15,5,4,40678.0,8,217.20867539115466,643325.0,8,220.5695395142992,0.06323087086620292,0.0003383297270932403,40678.0,8,217.20867539115466,335048.0,8,220.5695395142992,0.1214094696879253,0.0006531996282824867,0.8462588077114023,0.07471812439648652,0.0003997946302127234,0.6154225414915684,0.5208067462013757,0.00395181901990904,0.004669752307330454,5,4
15,5,5,53519.626000000004,8,254.46887593438612,791385.0,8,249.8724624559297,0.06762779936440545,0.0003222569747436504,53519.626000000004,8,254.46887593438612,416292.0,8,249.8724624559297,0.12856270598522193,0.0006161265498776804,0.8462588077114023,0.0799138499335636,0.0003808019152145108,0.6215943365624986,0.5260296821395402,0.0035550423384003403,0.00420089257093169,5,5
15,5,6,28794.358,8,179.08840063602668,387405.0,8,176.73295859592798,0.0743262425626928,0.00046351881034344166,28794.358,8,179.08840063602668,205975.0,8,176.73295859592798,0.13979540235465468,0.0008777015630121831,0.8462588077114023,0.08782921003055617,0.0005477270146197574,0.6282696608843931,0.5316787341412734,0.004704991136922422,0.0055597544085200885,5,6
15,5,7,14637.674,8,124.85143770633961,177684.0,8,121.54169331237738,0.08238037189617524,0.000704915940839834,14637.674,8,124.85143770633961,96060.0,8,121.54169331237738,0.1523805330002082,0.0013139459096572108,0.8462588077114023,0.09734654593310801,0.0008329791482421178,0.6388384658883888,0.5406226784628893,0.0065674450710047115,0.007760563330224614,5,7
15,5,8,8240.5497,8,93.12877929251785,92546.0,8,88.7080520064808,0.08904274306831197,0.0010099102239775957,8240.5497,8,93.12877929251785,51090.0,8,88.7080520064808,0.1612947680563711,0.001844226029033618,0.8462588077114023,0.10521928074121507,0.0011933822310325698,0.6523415607903776,0.5520497914550602,0.008890770321075374,0.010505970797656233,5,8
15,5,9,1791.786,8,43.96144088289191,20277.0,8,40.63773462005479,0.08836543867436011,0.0021752655971065227,1791.786,8,43.96144088289191,11542.0,8,40.63773462005479,0.15524051290937446,0.003847841711977954,0.8462588077114023,0.10441892937378465,0.0025704495802994923,0.6726267996469569,0.56921635350397,0.01988467411286602,0.02349715469035005,5,9
15,5,10,231.7615,8,16.489940552533838,3931.0,8,17.074718192330437,0.05895738997710506,0.004202655810370278,231.7615,8,16.489940552533838,2269.0,8,17.074718192330437,0.10214257382106655,0.007308027293979748,0.8462588077114023,0.06966827339327518,0.004966159019054488,0.6820689041507817,0.5772068176036632,0.05829581883542717,0.06888651356324514,5,10
15,5,11,0.0,8,0.0,117.0,8,0.0,0.0,,0.0,8,0.0,66.0,8,0.0,0.0,,0.8462588077114023,0.0,,,,,,5,11
15,6,1,66707.18,8,299.9992158633919,562642.0,8,313.8324854676456,0.11856061225432868,0.0005372827290265703,66707.18,8,299.9992158633919,293969.0,8,313.8324854676456,0.22691909691157908,0.0010488722663999682,0.8462588077114023,0.14009970847448022,0.0006348917424913805,0.6173993744081894,0.52247965846844,0.0033820797984061447,0.0039965076494182,6,1
15,6,2,39533.04,8,218.95891418649754,405438.0,8,223.57581508687383,0.097506992437808,0.0005427253608350004,39533.04,8,218.95891418649754,213261.0,8,223.57581508687383,0.18537397836453923,0.001044948775975415,0.8462588077114023,0.1152212438432435,0.0006413231459330168,0.6215610457291914,0.5260015094786379,0.004166915619609596,0.004923925850625392,6,2
15,6,3,23455.435,8,164.65881961146204,288185.0,8,171.3453751667958,0.08139020073910856,0.0005734106143254088,23455.435,8,164.65881961146204,152950.0,8,171.3453751667958,0.15335361229159858,0.001090174890454252,0.8462588077114023,0.09617648879687038,0.000677583038546002,0.6271550266060435,0.5307354650658431,0.005311898737760933,0.006276919884741026,6,3
15,6,4,14920.831,8,128.5866319482706,200693.0,8,128.8182668570339,0.07434654422426293,0.0006424877579944286,14920.831,8,128.5866319482706,107030.0,8,128.8182668570339,0.13940793235541438,0.0012130673166107536,0.8462588077114023,0.08785319992748265,0.0007592095374841106,0.6301879559012811,0.5333021081951039,0.006540247738935763,0.007728425015301194,6,4
15,6,5,17051.466,8,140.24070420994042,228013.0,8,138.18774566903537,0.07478286764351155,0.0006167233365410003,17051.466,8,140.24070420994042,122586.0,8,138.18774566903537,0.1390979883510352,0.0011547146557806271,0.8462588077114023,0.088368790920773,0.0007287644523415348,0.6352988419772164,0.5376272405520737,0.006291034086363194,0.007433936319524384,6,5
15,6,6,7785.2171,8,90.94466084159312,97363.0,8,88.48542537034052,0.07996073559771165,0.0009369007927285372,7785.2171,8,90.94466084159312,53338.0,8,88.48542537034052,0.14596004912070193,0.0017221710011500705,0.8462588077114023,0.09448733043494713,0.0011071090595349482,0.6473506346713453,0.5478261762681922,0.009109459203608377,0.010764389239556318,6,6
15,6,7,3013.432,8,56.618847124168816,36398.0,8,54.546466719944384,0.08279114237045991,0.0015604884896751052,3013.432,8,56.618847124168816,20394.0,8,54.546466719944384,0.14776071393547122,0.0028042383742820053,0.8462588077114023,0.09783194173701763,0.001843984931625403,0.6620971104656543,0.5603055112918292,0.014986883190224185,0.01770957425040488,6,7
15,6,8,1223.318,8,36.12805726315767,14900.0,8,34.8812137519611,0.08210187919463087,0.0024323076819378663,1223.318,8,36.12805726315767,8447.0,8,34.8812137519611,0.1448227773173908,0.004318635791132432,0.8462588077114023,0.09701745901666277,0.002874188912155288,0.669904698789481,0.5669127516778523,0.023829967025278904,0.028159195281788528,6,8
15,6,9,12.8229,8,3.816,1978.0,8,3.816,0.0064827603640040445,0.0019292619742733448,12.8229,8,3.816,1125.0,8,3.816,0.011398133333333334,0.0033922203328281128,0.8462588077114023,0.0076604938169398005,0.0022797540855034465,0.6720831905463877,0.5687563195146612,0.2393767748449287,0.2828647367255087,6,9
15,6,10,0.0,8,0.0,100.0,8,0.0,0.0,,0.0,8,0.0,52.0,8,0.0,0.0,,0.8462588077114023,0.0,,,,,,6,10
15,6,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.8462588077114023,,,,,,,6,11
15,7,1,9877.62,8,107.29903432300777,76882.0,8,119.43380434943869,0.12847766707421765,0.001409831647244312,9877.62,8,107.29903432300777,41692.0,8,119.43380434943869,0.23691883334932362,0.002661598177639287,0.8462588077114023,0.15181841051872644,0.0016659580194586332,0.6408034700005408,0.5422855804999871,0.008516168327725077,0.010063314260510863,7,1
15,7,2,4755.642,8,72.73920554315946,47699.0,8,78.33675145511205,0.0997010838801652,0.0015337284033616382,4755.642,8,72.73920554315946,26089.0,8,78.33675145511205,0.18228533098240637,0.0028413351905733604,0.8462588077114023,0.1178139393902368,0.0018123632975938044,0.6463160735715362,0.5469506698253632,0.011978203006071865,0.014154302320900349,7,2
15,7,3,2416.3336,8,51.22326005679451,28068.0,8,53.44790965796137,0.08608855636311814,0.001832318092221681,2416.3336,8,51.22326005679451,15660.0,8,53.44790965796137,0.1542997190293742,0.0033130843067324385,0.8462588077114023,0.10172840220822461,0.0021651982532116254,0.6592909102372277,0.5579307396323215,0.01686805663525823,0.019932503486581973,7,3
15,7,4,1077.025,8,34.304483881466574,16313.0,8,35.95470324053586,0.06602249739471587,0.0021079211781160905,1077.025,8,34.304483881466574,9204.0,8,35.95470324053586,0.11701705780095611,0.003755055011537174,0.8462588077114023,0.07801691018527204,0.002490870592906077,0.666713995817408,0.5642125911849445,0.025540261759579037,0.030180201998309928,7,4
15,7,5,790.1158,8,29.140335787586597,13829.0,8,31.168098549475232,0.05713470243690795,0.0021111213570837056,790.1158,8,29.140335787586597,7966.0,8,31.168098549475232,0.09918601556615617,0.0036786165288446963,0.8462588077114023,0.06751445528989101,0.0024946521535095874,0.6806852246712087,0.5760358666570251,0.03015710770200125,0.035635797733742064,7,5
15,7,6,79.6446,8,9.54914041795386,3485.0,8,10.998796623926637,0.022853543758967,0.00274101811536424,79.6446,8,9.54914041795386,1963.0,8,10.998796623926637,0.04057289862455425,0.004869873633022483,0.8462588077114023,0.02700538363762672,0.0032389832642060997,0.6656015358311957,0.5632711621233859,0.09557682063850724,0.11294041464334348,7,6
15,7,7,0.0,8,0.0,598.0,8,0.0,0.0,,0.0,8,0.0,334.0,8,0.0,0.0,,0.8462588077114023,0.0,,,,,,7,7
15,7,8,0.0,8,0.0,41.0,8,0.0,0.0,,0.0,8,0.0,18.0,8,0.0,0.0,,0.8462588077114023,0.0,,,,,,7,8
15,7,9,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.8462588077114023,,,,,,,7,9
15,7,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.8462588077114023,,,,,,,7,10
15,7,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.8462588077114023,,,,,,,7,11
15,8,1,0.0,8,0.0,298.06506,8,19.081175024785555,0.0,,0.0,8,0.0,295.06506,8,19.081175024785555,0.0,,0.8462588077114023,0.0,,,,,,8,1
15,8,2,0.0,8,0.0,119.56811,8,12.183234967745635,0.0,,0.0,8,0.0,118.56811,8,12.183234967745635,0.0,,0.8462588077114023,0.0,,,,,,8,2
15,8,3,0.0,8,0.0,13.9864,8,4.67258,0.0,,0.0,8,0.0,13.9864,8,4.67258,0.0,,0.8462588077114023,0.0,,,,,,8,3
15,8,4,0.0,8,0.0,30.2678,8,6.656732102420826,0.0,,0.0,8,0.0,30.2678,8,6.656732102420826,0.0,,0.8462588077114023,0.0,,,,,,8,4
15,8,5,0.0,8,0.0,24.47021,8,5.369260006788645,0.0,,0.0,8,0.0,24.47021,8,5.369260006788645,0.0,,0.8462588077114023,0.0,,,,,,8,5
15,8,6,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.8462588077114023,,,,,,,8,6
15,8,7,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.8462588077114023,,,,,,,8,7
15,8,8,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.8462588077114023,,,,,,,8,8
15,8,9,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.8462588077114023,,,,,,,8,9
15,8,10,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.8462588077114023,,,,,,,8,10
15,8,11,0.0,8,0.0,0.0,8,0.0,,,0.0,8,0.0,0.0,8,0.0,,,0.8462588077114023,,,,,,,8,11
16,1,1,71636.26,8,894.7548433973409,58250860.0,8,909.0428725406739,0.001229788882086891,1.536038337946455e-05,71636.26,8,894.7548433973409,34993870.0,8,909.0428725406739,0.0020471088222022886,2.5568957607539048e-05,0.8885582699796968,0.0013840272761346212,1.7286861085447473e-05,0.6760887653474517,0.6007442636898408,0.010611491326713959,0.011942369662438038,1,1
16,1,2,63944.82,8,478.86338793386574,22643690.0,8,448.0714377988961,0.0028239575793521285,2.114783675597282e-05,63944.82,8,478.86338793386574,13623070.0,8,448.0714377988961,0.004693862690274659,3.515125493348551e-05,0.8885582699796968,0.0031781343720054004,2.3800168734523216e-05,0.677082944626877,0.6016276499104166,0.006371649865447598,0.007170773241008931,1,2
16,1,3,42434.83,8,273.8412924290272,10866840.0,8,270.55443966093037,0.0039049834174424212,2.5199904525141427e-05,42434.83,8,273.8412924290272,6548097.0,8,270.55443966093037,0.006480482802866238,4.1820838233237754e-05,0.8885582699796968,0.004394740952139975,2.8360441151166412e-05,0.6781502375403627,0.6025760018551851,0.005499324734425877,0.006189042317451543,1,3
16,1,4,18387.27,8,158.40199718194845,5738471.0,8,162.25617724185418,0.003204210668660694,2.760366836144282e-05,18387.27,8,158.40199718194845,3465436.0,8,162.25617724185418,0.005305903788152487,4.570978563886215e-05,0.8885582699796968,0.0036060782696152377,3.106568167113402e-05,0.6796350656917721,0.6038953581886185,0.007357401655696631,0.008280156636058033,1,4
16,1,5,5468.675,8,80.20256509538831,5015200.0,8,109.50947455033285,0.001090420122826607,1.599191537514384e-05,5468.675,8,80.20256509538831,3033812.0,8,109.50947455033285,0.0018025754397437944,2.6436314451891486e-05,0.8885582699796968,0.0012271790828659135,1.7997598936881482e-05,0.6807920799366579,0.6049234327643962,0.012546495880504278,0.01412005976917075,1,5
16,1,6,0.0,8,0.0,1666891.0,8,43.36218613278625,0.0,,0.0,8,0.0,1009997.0,8,43.36218613278625,0.0,,0.8885582699796968,0.0,,,,,,1,6
16,1,7,0.0,8,0.0,556236.0,8,18.78348032547749,0.0,,0.0,8,0.0,337668.0,8,18.78348032547749,0.0,,0.8885582699796968,0.0,,,,,,1,7
16,1,8,0.0,8,0.0,214805.0,8,18.06045622880275,0.0,,0.0,8,0.0,130507.0,8,18.06045622880275,0.0,,0.8885582699796968,0.0,,,,,,1,8
16,1,9,0.0,8,0.0,32690.0,8,0.0,0.0,,0.0,8,0.0,20076.0,8,0.0,0.0,,0.8885582699796968,0.0,,,,,,1,9
16,1,10,0.0,8,0.0,3062.0,8,0.0,0.0,,0.0,8,0.0,1909.0,8,0.0,0.0,,0.8885582699796968,0.0,,,,,,1,10
16,1,11,0.0,8,0.0,7.0,8,0.0,0.0,,0.0,8,0.0,5.0,8,0.0,0.0,,0.8885582699796968,0.0,,,,,,1,11
16,2,1,179173.19,8,1062.5487652898573,6864853.0,8,1171.8594541078721,0.026100076724148356,0.0001548451044673235,179173.19,8,1062.5487652898573,4099067.0,8,1171.8594541078721,0.04371072490398425,0.00025951825406898306,0.8885582699796968,0.029373511682857595,0.00017426555995124737,0.6719978162654582,0.5971092170509696,0.005011718068606208,0.005640280708569314,2,1
16,2,2,167105.78,8,696.9637372169444,5031712.0,8,695.991132572104,0.03321052158788102,0.00013859038714161015,167105.78,8,696.9637372169444,3008827.0,8,695.991132572104,0.05553851384609351,0.00023199566403875704,0.8885582699796968,0.037375738553015625,0.0001559721988123265,0.6729697279367257,0.5979728172041643,0.003530758864747805,0.003973581681737633,2,2
16,2,3,135645.47,8,494.04901185474506,3598750.0,8,480.3853556833826,0.037692384855852724,0.00013737567444450935,135645.47,8,494.04901185474506,2157346.0,8,480.3853556833826,0.06287608478194967,0.00022943536498710532,0.8885582699796968,0.04241971081616739,0.00015460513855512068,0.6746557290148758,0.599470927405349,0.003091710520826598,0.0034794685112741605,2,3
16,2,4,102302.99,8,579.033973460487,2560061.0,8,375.1036636256436,0.039961153269394756,0.00022625553067517814,102302.99,8,579.033973460487,1536500.0,8,375.1036636256436,0.06658183534005858,0.0003772029549173559,0.8885582699796968,0.04497302497708772,0.0002546321815004299,0.6754548706474295,0.6001810113118398,0.004807148567508036,0.00541005438801203,2,4
16,2,5,118924.33,8,404.3461750833066,3082335.0,8,396.9105820753712,0.038582545375502666,0.00013127582228096143,118924.33,8,404.3461750833066,1854257.0,8,396.9105820753712,0.06413583985391454,0.0002184954395417504,0.8885582699796968,0.04342151401774052,0.00014774025150197638,0.6770241742626886,0.6015754290172872,0.002896496386998855,0.0032597708950084267,2,5
16,2,6,42413.16,8,225.84614879984116,1555851.0,8,227.29995144814703,0.02726042532350463,0.00014521386255263424,42413.16,8,225.84614879984116,938593.0,8,227.29995144814703,0.04518802079282501,0.00024087073992507907,0.8885582699796968,0.03067938957354763,0.00016342638120508667,0.6789274908543667,0.6032666367152124,0.004546136176910202,0.005116306190042077,2,6
16,2,7,12138.35,8,115.96950931710455,791867.0,8,122.70615879962993,0.015328773645069184,0.0001464700031222303,12138.35,8,115.96950931710455,478726.0,8,122.70615879962993,0.0253555269611427,0.00024233327033058586,0.8885582699796968,0.017251286902567955,0.00016484006516036037,0.6803757984996929,0.6045535424509418,0.008170349127711134,0.00919506283802617,2,7
16,2,8,2423.674,8,51.117771684415196,512350.0,8,63.5779467302932,0.004730504537913536,9.977292170946734e-05,2423.674,8,51.117771684415196,311048.0,8,63.5779467302932,0.007791961369306345,0.00016434817823745052,0.8885582699796968,0.005323797771891342,0.00011228630139444554,0.6832423211006341,0.6071006148140919,0.018108702575731602,0.020379870614614142,2,8
16,2,9,0.0,8,0.0,170388.0,8,15.400871130527,0.0,,0.0,8,0.0,103495.0,8,15.400871130527,0.0,,0.8885582699796968,0.0,,,,,,2,9
16,2,10,0.0,8,0.0,55968.0,8,5.44521,0.0,,0.0,8,0.0,33987.0,8,5.44521,0.0,,0.8885582699796968,0.0,,,,,,2,10
16,2,11,0.0,8,0.0,7527.0,8,0.0,0.0,,0.0,8,0.0,4557.0,8,0.0,0.0,,0.8885582699796968,0.0,,,,,,2,11
16,3,1,168151.07,8,836.5065068718832,3525368.0,8,848.9916380347925,0.04769745172702538,0.00023755990730566824,168151.07,8,836.5065068718832,2104264.0,8,848.9916380347925,0.07990968338573487,0.0003988345081532927,0.8885582699796968,0.05367959911972374,0.00026735433716811437,0.671753370121679,0.59689201240835,0.004208689545520278,0.004736537476170747,3,1
16,3,2,138473.87,8,568.8638728419128,2745635.0,8,592.3370479454413,0.0504341873555662,0.00020747395566959894,138473.87,8,568.8638728419128,1639857.0,8,592.3370479454413,0.08444264957249321,0.00034823684532544726,0.8885582699796968,0.05675957228637195,0.00023349504774103296,0.6721671166611654,0.597259650317686,0.0034790009858142873,0.003915332402335056,3,2
16,3,3,115952.32,8,432.06091585786834,2109690.0,8,448.0162121869699,0.05496178111476094,0.00020513062056993318,115952.32,8,432.06091585786834,1260337.0,8,448.0162121869699,0.0920010441651717,0.0003443702187809399,0.8885582699796968,0.06185501049471611,0.00023085781484496267,0.6723294399101201,0.5974038839829549,0.003157804366915096,0.003553851754693871,3,3
16,3,4,91591.44,8,351.8571578056641,1587130.0,8,362.06734647715746,0.05770884552620138,0.0002220845205740982,91591.44,8,351.8571578056641,950231.0,8,362.06734647715746,0.09638860445512723,0.0003721028565189159,0.8885582699796968,0.06494660786570589,0.0002499380491716911,0.6737996491684983,0.5987102505780875,0.003263543198502599,0.003672852202002656,3,4
16,3,5,132171.38,8,450.2619809232843,2028297.0,8,410.3173287893286,0.06516372109212804,0.00022238122164863324,132171.38,8,450.2619809232843,1218863.0,8,410.3173287893286,0.10843825762206254,0.0003712107547690642,0.8885582699796968,0.07333646345288869,0.00025027196207820404,0.6762969551621407,0.6009292524714083,0.002904721593814605,0.003269027695708664,3,5
16,3,6,75867.63,8,305.034275083047,1080395.0,8,297.63414960661015,0.07022212246446902,0.0002829978595986019,75867.63,8,305.034275083047,649992.0,8,297.63414960661015,0.11672086733375181,0.0004723229883586276,0.8885582699796968,0.07902928241956891,0.00031849105360875015,0.6770792937443866,0.601624405888587,0.0034359129995798596,0.003866840381394874,3,6
16,3,7,41894.64,8,217.7055217305248,572721.0,8,211.94752530966244,0.07315017259712844,0.00038108762500817846,41894.64,8,217.7055217305248,345698.0,8,211.94752530966244,0.12118855185740154,0.0006341243561439176,0.8885582699796968,0.08232456448669359,0.00042888309960458323,0.6793097468774287,0.6036062934657538,0.004456890942339465,0.0050158679435185535,3,7
