xq2_center,xq2_bin,iy,z_bin,pt2_bin,z_label,pt2_label,rootfile,source,npoints,p0,p1,p2,chi2,ndf,status
12.000000,12,13,5,3,0.50–0.60,0.10–0.15,measData_times_truth_over_meas.root,file1,8,18477.21032,-2472.584934,42.37406976,6.10992134,5,0
12.000000,12,13,5,3,0.50–0.60,0.10–0.15,measData_times_truth_over_meas.root,file2,8,12101.06773,-1560.772794,-81.81235459,4.413751658,5,0
12.000000,12,13,5,4,0.50–0.60,0.15–0.20,measData_times_truth_over_meas.root,file1,8,14675.73759,-1365.774764,-125.9999678,8.54394308,5,0
12.000000,12,13,5,4,0.50–0.60,0.15–0.20,measData_times_truth_over_meas.root,file2,8,7130.829785,-1365.218376,-19.61025194,8.600415767,5,0
12.000000,12,13,5,5,0.50–0.60,0.20–0.30,measData_times_truth_over_meas.root,file1,8,21553.46402,-2063.169163,361.7144696,18.60487598,5,0
12.000000,12,13,5,5,0.50–0.60,0.20–0.30,measData_times_truth_over_meas.root,file2,8,7225.780447,-1426.793968,158.4759976,7.191225018,5,0
12.000000,12,13,5,6,0.50–0.60,0.30–0.40,measData_times_truth_over_meas.root,file1,8,15066.8115,-930.9105148,790.0477712,5.650027747,5,0
12.000000,12,13,5,6,0.50–0.60,0.30–0.40,measData_times_truth_over_meas.root,file2,6,2579.910935,-180.3824475,555.7279477,0.6233866294,3,0
12.000000,12,13,5,7,0.50–0.60,0.40–0.50,measData_times_truth_over_meas.root,file1,6,9170.792504,-579.0919778,-85.80169976,2.910942308,3,0
12.000000,12,13,5,8,0.50–0.60,0.50–0.65,measData_times_truth_over_meas.root,file1,6,6903.791951,-2596.735569,308.1858073,4.796676598,3,0
12.000000,12,13,6,1,0.60–0.70,0.00–0.05,measData_times_truth_over_meas.root,file1,8,16450.38938,-582.1547874,-448.4664452,7.47244144,5,0
12.000000,12,13,6,1,0.60–0.70,0.00–0.05,measData_times_truth_over_meas.root,file2,8,5879.213478,-420.7664219,-202.2048549,9.520357903,5,0
12.000000,12,13,6,2,0.60–0.70,0.05–0.10,measData_times_truth_over_meas.root,file1,8,13404.89956,-758.9893815,-43.30384105,8.698470155,5,0
12.000000,12,13,6,2,0.60–0.70,0.05–0.10,measData_times_truth_over_meas.root,file2,8,3571.197723,-334.1718677,-6.786063675,7.642459716,5,0
12.000000,12,13,6,3,0.60–0.70,0.10–0.15,measData_times_truth_over_meas.root,file1,8,11232.48616,-1191.1395,-80.04372675,14.32283257,5,0
12.000000,12,13,6,3,0.60–0.70,0.10–0.15,measData_times_truth_over_meas.root,file2,8,2182.947154,-46.67144835,-88.74905688,11.54979204,5,0
12.000000,12,13,6,4,0.60–0.70,0.15–0.20,measData_times_truth_over_meas.root,file1,8,8965.253743,-1670.163211,-171.4852159,19.72621667,5,0
12.000000,12,13,6,5,0.60–0.70,0.20–0.30,measData_times_truth_over_meas.root,file1,8,13682.48594,-2758.901263,185.1634496,4.631968866,5,0
12.000000,12,13,6,6,0.60–0.70,0.30–0.40,measData_times_truth_over_meas.root,file1,8,10249.57675,-2430.287444,166.0654811,13.50107313,5,0
12.000000,12,13,6,7,0.60–0.70,0.40–0.50,measData_times_truth_over_meas.root,file1,8,6682.625424,-2862.195616,693.8070933,9.325910067,5,0
12.000000,12,13,6,8,0.60–0.70,0.50–0.65,measData_times_truth_over_meas.root,file1,6,8179.437213,-4782.529696,921.1797186,3.437313882,3,0
12.000000,12,13,7,1,0.70–0.80,0.00–0.05,measData_times_truth_over_meas.root,file1,8,10544.21978,-516.307955,190.3245984,6.649555158,5,0
12.000000,12,13,7,2,0.70–0.80,0.05–0.10,measData_times_truth_over_meas.root,file1,8,9245.715082,-248.9933061,-488.6265371,6.934853184,5,0
12.000000,12,13,7,3,0.70–0.80,0.10–0.15,measData_times_truth_over_meas.root,file1,8,7899.365641,-672.9100893,-290.9771867,6.027572525,5,0
12.000000,12,13,7,4,0.70–0.80,0.15–0.20,measData_times_truth_over_meas.root,file1,8,7101.693611,-1315.241352,-423.5935077,11.3360737,5,0
12.000000,12,13,7,5,0.70–0.80,0.20–0.30,measData_times_truth_over_meas.root,file1,8,9798.698345,-3052.472897,107.0337231,7.801097192,5,0
12.000000,12,13,7,6,0.70–0.80,0.30–0.40,measData_times_truth_over_meas.root,file1,8,6091.697972,-2907.190184,239.7101502,9.471259635,5,0
12.000000,12,13,7,7,0.70–0.80,0.40–0.50,measData_times_truth_over_meas.root,file1,8,9654.433199,-6057.644174,946.5022952,39.03780909,5,0
12.000000,12,13,7,8,0.70–0.80,0.50–0.65,measData_times_truth_over_meas.root,file1,7,11252.12297,-8817.130469,2781.015015,7.681856993,4,0
12.000000,12,13,8,1,0.80–1.00,0.00–0.05,measData_times_truth_over_meas.root,file1,8,12424.86971,-577.5068155,-649.0127042,14.13207409,5,0
12.000000,12,13,8,2,0.80–1.00,0.05–0.10,measData_times_truth_over_meas.root,file1,8,10923.79568,-537.0863872,-1520.226148,10.25043281,5,0
12.000000,12,13,8,3,0.80–1.00,0.10–0.15,measData_times_truth_over_meas.root,file1,8,9240.525997,-1141.648961,-1566.300501,5.347639912,5,0
12.000000,12,13,8,4,0.80–1.00,0.15–0.20,measData_times_truth_over_meas.root,file1,8,7818.653556,-1230.712729,-1019.750595,8.050579624,5,0
12.000000,12,13,8,5,0.80–1.00,0.20–0.30,measData_times_truth_over_meas.root,file1,8,12548.32389,-2993.693671,-1639.025735,55.71341739,5,0
12.000000,12,13,8,6,0.80–1.00,0.30–0.40,measData_times_truth_over_meas.root,file1,8,9741.450778,-4078.090297,362.2274657,10.42477861,5,0
12.000000,12,13,8,7,0.80–1.00,0.40–0.50,measData_times_truth_over_meas.root,file1,7,3979.837171,-1632.171181,765.4579843,31.43457051,4,0
12.000000,12,13,8,8,0.80–1.00,0.50–0.65,measData_times_truth_over_meas.root,file1,6,294.5657831,-40.93209819,-16.95032353,36.02939776,3,0
13.000000,13,14,1,1,0.00–0.20,0.00–0.05,measData_times_truth_over_meas.root,file1,6,1776890.203,404079.1224,61591.4252,10.8400419,3,0
13.000000,13,14,1,1,0.00–0.20,0.00–0.05,measData_times_truth_over_meas.root,file2,6,1776723.274,404045.977,61590.91625,10.84024966,3,0
13.000000,13,14,1,2,0.00–0.20,0.05–0.10,measData_times_truth_over_meas.root,file1,8,729412.4317,-169867.1472,-37375.01181,16.96127851,5,0
13.000000,13,14,1,2,0.00–0.20,0.05–0.10,measData_times_truth_over_meas.root,file2,8,729250.0133,-169820.344,-37360.56747,16.96322734,5,0
13.000000,13,14,1,3,0.00–0.20,0.10–0.15,measData_times_truth_over_meas.root,file1,8,392156.8937,-3048.109864,17977.57242,27.62355324,5,0
13.000000,13,14,1,3,0.00–0.20,0.10–0.15,measData_times_truth_over_meas.root,file2,8,391992.8898,-3043.879546,17961.65782,27.61501523,5,0
13.000000,13,14,1,4,0.00–0.20,0.15–0.20,measData_times_truth_over_meas.root,file1,8,205573.2889,-31382.12643,6195.79806,17.35936693,5,0
13.000000,13,14,1,4,0.00–0.20,0.15–0.20,measData_times_truth_over_meas.root,file2,8,205426.1729,-31364.41307,6198.072367,17.3637265,5,0
13.000000,13,14,1,5,0.00–0.20,0.20–0.30,measData_times_truth_over_meas.root,file1,8,217401.7476,-29802.32384,15667.57789,7.929192816,5,0
13.000000,13,14,1,5,0.00–0.20,0.20–0.30,measData_times_truth_over_meas.root,file2,8,217093.3991,-29760.12026,15639.25305,7.931498719,5,0
13.000000,13,14,2,1,0.20–0.30,0.00–0.05,measData_times_truth_over_meas.root,file1,8,144456.4247,30371.85429,18406.50564,36.5447452,5,0
13.000000,13,14,2,1,0.20–0.30,0.00–0.05,measData_times_truth_over_meas.root,file2,8,144456.4247,30371.85429,18406.50564,36.5447452,5,0
13.000000,13,14,2,2,0.20–0.30,0.05–0.10,measData_times_truth_over_meas.root,file1,8,107645.5044,-4119.077543,13694.86236,15.70754583,5,0
13.000000,13,14,2,2,0.20–0.30,0.05–0.10,measData_times_truth_over_meas.root,file2,8,107645.5044,-4119.077543,13694.86236,15.70754583,5,0
13.000000,13,14,2,3,0.20–0.30,0.10–0.15,measData_times_truth_over_meas.root,file1,8,83334.94113,-3423.721381,875.327937,10.68216812,5,0
13.000000,13,14,2,3,0.20–0.30,0.10–0.15,measData_times_truth_over_meas.root,file2,8,83334.94113,-3423.721381,875.327937,10.68216812,5,0
13.000000,13,14,2,4,0.20–0.30,0.15–0.20,measData_times_truth_over_meas.root,file1,8,63926.16433,-2147.798003,1889.633171,7.465856699,5,0
13.000000,13,14,2,4,0.20–0.30,0.15–0.20,measData_times_truth_over_meas.root,file2,8,63926.16433,-2147.798003,1889.633171,7.465856699,5,0
13.000000,13,14,2,5,0.20–0.30,0.20–0.30,measData_times_truth_over_meas.root,file1,8,78262.93552,-8331.928257,505.6681948,30.61539365,5,0
13.000000,13,14,2,5,0.20–0.30,0.20–0.30,measData_times_truth_over_meas.root,file2,8,78262.93552,-8331.928257,505.6681948,30.61539365,5,0
13.000000,13,14,2,6,0.20–0.30,0.30–0.40,measData_times_truth_over_meas.root,file1,8,42760.07899,-6974.776639,1636.762567,11.05246883,5,0
13.000000,13,14,2,6,0.20–0.30,0.30–0.40,measData_times_truth_over_meas.root,file2,8,42760.07899,-6974.776639,1636.762567,11.05246883,5,0
13.000000,13,14,2,7,0.20–0.30,0.40–0.50,measData_times_truth_over_meas.root,file1,8,23111.92477,-4746.282149,1941.137986,8.268399419,5,0
13.000000,13,14,2,7,0.20–0.30,0.40–0.50,measData_times_truth_over_meas.root,file2,8,23111.92477,-4746.282149,1941.137986,8.268399419,5,0
13.000000,13,14,2,8,0.20–0.30,0.50–0.65,measData_times_truth_over_meas.root,file1,8,19197.79338,-3770.281429,4442.999556,14.13723941,5,0
13.000000,13,14,2,8,0.20–0.30,0.50–0.65,measData_times_truth_over_meas.root,file2,8,19197.79338,-3770.281429,4442.999556,14.13723941,5,0
13.000000,13,14,2,9,0.20–0.30,0.65–0.80,measData_times_truth_over_meas.root,file1,7,10214.58496,-4441.937322,2498.580311,1.773025246,4,0
13.000000,13,14,2,9,0.20–0.30,0.65–0.80,measData_times_truth_over_meas.root,file2,7,10202.71366,-4437.222603,2496.558074,1.77002122,4,0
13.000000,13,14,3,1,0.30–0.40,0.00–0.05,measData_times_truth_over_meas.root,file1,8,60087.16741,-1.372118479,3729.92693,31.36906833,5,0
13.000000,13,14,3,1,0.30–0.40,0.00–0.05,measData_times_truth_over_meas.root,file2,8,60087.16741,-1.372118479,3729.92693,31.36906833,5,0
13.000000,13,14,3,2,0.30–0.40,0.05–0.10,measData_times_truth_over_meas.root,file1,8,47339.2141,-5749.29242,-50.29724839,31.49341439,5,0
13.000000,13,14,3,2,0.30–0.40,0.05–0.10,measData_times_truth_over_meas.root,file2,8,47339.2141,-5749.29242,-50.29724839,31.49341439,5,0
13.000000,13,14,3,3,0.30–0.40,0.10–0.15,measData_times_truth_over_meas.root,file1,8,40519.03721,-1663.250613,34.01121977,34.62519477,5,0
13.000000,13,14,3,3,0.30–0.40,0.10–0.15,measData_times_truth_over_meas.root,file2,8,40519.03721,-1663.250613,34.01121977,34.62519477,5,0
13.000000,13,14,3,4,0.30–0.40,0.15–0.20,measData_times_truth_over_meas.root,file1,8,32794.02747,-1895.881517,-216.0803183,16.41069237,5,0
13.000000,13,14,3,4,0.30–0.40,0.15–0.20,measData_times_truth_over_meas.root,file2,8,32794.02747,-1895.881517,-216.0803183,16.41069237,5,0
13.000000,13,14,3,5,0.30–0.40,0.20–0.30,measData_times_truth_over_meas.root,file1,8,45681.12002,-4796.037037,844.0765626,11.32265575,5,0
13.000000,13,14,3,5,0.30–0.40,0.20–0.30,measData_times_truth_over_meas.root,file2,8,45681.12002,-4796.037037,844.0765626,11.32265575,5,0
13.000000,13,14,3,6,0.30–0.40,0.30–0.40,measData_times_truth_over_meas.root,file1,8,27431.35782,-2964.630301,-115.4764553,30.9224771,5,0
13.000000,13,14,3,6,0.30–0.40,0.30–0.40,measData_times_truth_over_meas.root,file2,8,27431.35782,-2964.630301,-115.4764553,30.9224771,5,0
13.000000,13,14,3,7,0.30–0.40,0.40–0.50,measData_times_truth_over_meas.root,file1,8,15543.39071,-3840.442765,-152.6705865,6.013992002,5,0
13.000000,13,14,3,7,0.30–0.40,0.40–0.50,measData_times_truth_over_meas.root,file2,8,15543.39071,-3840.442765,-152.6705865,6.013992002,5,0
13.000000,13,14,3,8,0.30–0.40,0.50–0.65,measData_times_truth_over_meas.root,file1,8,12236.22126,-3307.854698,946.4673795,26.57614555,5,0
13.000000,13,14,3,8,0.30–0.40,0.50–0.65,measData_times_truth_over_meas.root,file2,8,12236.22126,-3307.854698,946.4673795,26.57614555,5,0
13.000000,13,14,3,9,0.30–0.40,0.65–0.80,measData_times_truth_over_meas.root,file1,8,5946.811698,-2180.809846,1062.992003,14.70321408,5,0
13.000000,13,14,3,9,0.30–0.40,0.65–0.80,measData_times_truth_over_meas.root,file2,8,5946.811698,-2180.809846,1062.992003,14.70321408,5,0
13.000000,13,14,3,10,0.30–0.40,0.80–1.00,measData_times_truth_over_meas.root,file1,8,3144.912192,-1399.119512,744.0117684,21.68219229,5,0
13.000000,13,14,3,10,0.30–0.40,0.80–1.00,measData_times_truth_over_meas.root,file2,8,3143.693861,-1398.53687,744.1084132,21.67510452,5,0
13.000000,13,14,3,11,0.30–0.40,1.00–1.50,measData_times_truth_over_meas.root,file1,6,1646.627446,-855.942217,486.7072105,13.6283379,3,0
13.000000,13,14,3,11,0.30–0.40,1.00–1.50,measData_times_truth_over_meas.root,file2,6,1519.258307,-790.6296605,451.4735874,13.55010567,3,0
13.000000,13,14,4,1,0.40–0.50,0.00–0.05,measData_times_truth_over_meas.root,file1,8,26494.21585,-4763.897799,1640.003941,36.34662945,5,0
13.000000,13,14,4,1,0.40–0.50,0.00–0.05,measData_times_truth_over_meas.root,file2,8,26494.21585,-4763.897799,1640.003941,36.34662945,5,0
13.000000,13,14,4,2,0.40–0.50,0.05–0.10,measData_times_truth_over_meas.root,file1,8,23625.28204,-2833.620357,6.705949286,21.93464827,5,0
13.000000,13,14,4,2,0.40–0.50,0.05–0.10,measData_times_truth_over_meas.root,file2,8,23625.28204,-2833.620357,6.705949286,21.93464827,5,0
13.000000,13,14,4,3,0.40–0.50,0.10–0.15,measData_times_truth_over_meas.root,file1,8,19443.48978,-3095.747292,-872.2472315,16.79808613,5,0
13.000000,13,14,4,3,0.40–0.50,0.10–0.15,measData_times_truth_over_meas.root,file2,8,19443.48978,-3095.747292,-872.2472315,16.79808613,5,0
13.000000,13,14,4,4,0.40–0.50,0.15–0.20,measData_times_truth_over_meas.root,file1,6,16652.39129,-3214.119133,-1442.499629,6.949955484,3,0
13.000000,13,14,4,4,0.40–0.50,0.15–0.20,measData_times_truth_over_meas.root,file2,6,16652.39129,-3214.119133,-1442.499629,6.949955484,3,0
13.000000,13,14,4,5,0.40–0.50,0.20–0.30,measData_times_truth_over_meas.root,file1,7,24852.30733,-2419.009895,-418.5959103,21.78608799,4,0
13.000000,13,14,4,5,0.40–0.50,0.20–0.30,measData_times_truth_over_meas.root,file2,7,24852.30733,-2419.009895,-418.5959103,21.78608799,4,0
13.000000,13,14,4,6,0.40–0.50,0.30–0.40,measData_times_truth_over_meas.root,file1,8,17197.39998,-1750.820313,690.4944914,4.235531066,5,0
13.000000,13,14,4,6,0.40–0.50,0.30–0.40,measData_times_truth_over_meas.root,file2,8,17197.39998,-1750.820313,690.4944914,4.235531066,5,0
13.000000,13,14,4,7,0.40–0.50,0.40–0.50,measData_times_truth_over_meas.root,file1,8,11012.6461,-1516.614833,373.7453567,6.711923906,5,0
13.000000,13,14,4,7,0.40–0.50,0.40–0.50,measData_times_truth_over_meas.root,file2,8,11012.6461,-1516.614833,373.7453567,6.711923906,5,0
13.000000,13,14,4,8,0.40–0.50,0.50–0.65,measData_times_truth_over_meas.root,file1,8,9392.449399,-1772.743878,521.8095221,7.121228027,5,0
13.000000,13,14,4,8,0.40–0.50,0.50–0.65,measData_times_truth_over_meas.root,file2,8,9392.449399,-1772.743878,521.8095221,7.121228027,5,0
13.000000,13,14,4,9,0.40–0.50,0.65–0.80,measData_times_truth_over_meas.root,file1,8,4998.278258,-1398.217105,352.4658982,0.5069818829,5,0
13.000000,13,14,4,9,0.40–0.50,0.65–0.80,measData_times_truth_over_meas.root,file2,8,4998.278258,-1398.217105,352.4658982,0.5069818829,5,0
13.000000,13,14,4,10,0.40–0.50,0.80–1.00,measData_times_truth_over_meas.root,file1,8,2860.51163,-1153.588015,374.8279122,2.314025943,5,0
13.000000,13,14,4,10,0.40–0.50,0.80–1.00,measData_times_truth_over_meas.root,file2,8,2860.412645,-1153.628988,374.9530717,2.312434284,5,0
13.000000,13,14,4,11,0.40–0.50,1.00–1.50,measData_times_truth_over_meas.root,file1,8,1594.582539,-924.6797483,360.2302477,53.01607126,5,0
13.000000,13,14,4,11,0.40–0.50,1.00–1.50,measData_times_truth_over_meas.root,file2,8,1498.263776,-879.8185352,311.9180968,52.45601285,5,0
13.000000,13,14,5,1,0.50–0.60,0.00–0.05,measData_times_truth_over_meas.root,file1,8,16058.50683,-646.5545821,-767.1124083,4.4069959,5,0
13.000000,13,14,5,1,0.50–0.60,0.00–0.05,measData_times_truth_over_meas.root,file2,8,16058.50683,-646.5545821,-767.1124083,4.4069959,5,0
13.000000,13,14,5,2,0.50–0.60,0.05–0.10,measData_times_truth_over_meas.root,file1,6,12031.01062,-3288.38441,-1661.266011,3.484671339,3,0
13.000000,13,14,5,2,0.50–0.60,0.05–0.10,measData_times_truth_over_meas.root,file2,6,12031.01062,-3288.38441,-1661.266011,3.484671339,3,0
13.000000,13,14,5,3,0.50–0.60,0.10–0.15,measData_times_truth_over_meas.root,file1,6,11861.07124,-44.34847462,-416.233458,4.031317701,3,0
13.000000,13,14,5,3,0.50–0.60,0.10–0.15,measData_times_truth_over_meas.root,file2,6,11861.07124,-44.34847462,-416.233458,4.031317701,3,0
13.000000,13,14,5,4,0.50–0.60,0.15–0.20,measData_times_truth_over_meas.root,file1,6,9909.538605,-1145.142196,-464.7738029,2.06765666,3,0
13.000000,13,14,5,4,0.50–0.60,0.15–0.20,measData_times_truth_over_meas.root,file2,6,9909.538605,-1145.142196,-464.7738029,2.06765666,3,0
13.000000,13,14,5,5,0.50–0.60,0.20–0.30,measData_times_truth_over_meas.root,file1,6,14636.18676,-2332.883266,-677.8473344,10.43347868,3,0
13.000000,13,14,5,5,0.50–0.60,0.20–0.30,measData_times_truth_over_meas.root,file2,6,14636.18676,-2332.883266,-677.8473344,10.43347868,3,0
13.000000,13,14,5,6,0.50–0.60,0.30–0.40,measData_times_truth_over_meas.root,file1,6,10499.97716,-1783.053552,-409.05683,6.551394624,3,0
13.000000,13,14,5,6,0.50–0.60,0.30–0.40,measData_times_truth_over_meas.root,file2,6,10499.97716,-1783.053552,-409.05683,6.551394624,3,0
13.000000,13,14,5,7,0.50–0.60,0.40–0.50,measData_times_truth_over_meas.root,file1,6,8007.648674,-443.0652787,566.8982891,0.6116751027,3,0
13.000000,13,14,5,7,0.50–0.60,0.40–0.50,measData_times_truth_over_meas.root,file2,6,8007.648674,-443.0652787,566.8982891,0.6116751027,3,0
13.000000,13,14,5,8,0.50–0.60,0.50–0.65,measData_times_truth_over_meas.root,file1,6,6876.265083,-1473.986461,-201.8915021,7.552311798,3,0
13.000000,13,14,5,8,0.50–0.60,0.50–0.65,measData_times_truth_over_meas.root,file2,6,6876.265083,-1473.986461,-201.8915021,7.552311798,3,0
13.000000,13,14,5,9,0.50–0.60,0.65–0.80,measData_times_truth_over_meas.root,file1,7,3999.742478,-762.8659646,547.9590246,5.652426646,4,0
13.000000,13,14,5,9,0.50–0.60,0.65–0.80,measData_times_truth_over_meas.root,file2,7,3999.638539,-763.0194809,547.9141829,5.654386211,4,0
13.000000,13,14,5,10,0.50–0.60,0.80–1.00,measData_times_truth_over_meas.root,file1,7,2711.615209,-591.1417461,361.1673203,6.980728325,4,0
13.000000,13,14,5,10,0.50–0.60,0.80–1.00,measData_times_truth_over_meas.root,file2,7,2676.586812,-594.5152679,363.1931857,4.976419631,4,0
13.000000,13,14,5,11,0.50–0.60,1.00–1.50,measData_times_truth_over_meas.root,file1,8,1601.406932,-733.8290715,292.0135357,10.95423093,5,0
13.000000,13,14,5,11,0.50–0.60,1.00–1.50,measData_times_truth_over_meas.root,file2,8,1399.532834,-575.942617,272.6022404,6.96258038,5,0
13.000000,13,14,6,1,0.60–0.70,0.00–0.05,measData_times_truth_over_meas.root,file1,8,9008.145705,-836.5453276,-164.4073264,5.255003303,5,0
13.000000,13,14,6,1,0.60–0.70,0.00–0.05,measData_times_truth_over_meas.root,file2,8,9008.145705,-836.5453276,-164.4073264,5.255003303,5,0
13.000000,13,14,6,2,0.60–0.70,0.05–0.10,measData_times_truth_over_meas.root,file1,7,7981.024421,-359.0199247,-684.0831349,3.368665713,4,0
13.000000,13,14,6,2,0.60–0.70,0.05–0.10,measData_times_truth_over_meas.root,file2,7,7981.024421,-359.0199247,-684.0831349,3.368665713,4,0
13.000000,13,14,6,3,0.60–0.70,0.10–0.15,measData_times_truth_over_meas.root,file1,6,6593.670511,-812.0620242,-302.2760348,6.604377176,3,0
13.000000,13,14,6,3,0.60–0.70,0.10–0.15,measData_times_truth_over_meas.root,file2,6,6593.670511,-812.0620242,-302.2760348,6.604377176,3,0
13.000000,13,14,6,4,0.60–0.70,0.15–0.20,measData_times_truth_over_meas.root,file1,6,5842.185282,-1521.224122,-397.637867,1.280598033,3,0
13.000000,13,14,6,4,0.60–0.70,0.15–0.20,measData_times_truth_over_meas.root,file2,6,5842.185282,-1521.224122,-397.637867,1.280598033,3,0
13.000000,13,14,6,5,0.60–0.70,0.20–0.30,measData_times_truth_over_meas.root,file1,6,9564.922797,-846.0664153,-290.2928469,5.296136689,3,0
13.000000,13,14,6,5,0.60–0.70,0.20–0.30,measData_times_truth_over_meas.root,file2,6,9564.922797,-846.0664153,-290.2928469,5.296136689,3,0
13.000000,13,14,6,6,0.60–0.70,0.30–0.40,measData_times_truth_over_meas.root,file1,6,7245.350218,-540.1541026,-62.74335689,12.17124638,3,0
