ixq2,iz,point,x,y,exl,exh,eyl,eyh
8,3,2,0.124801,0.587791,0,0,0.0590826,0.0590826
8,3,3,0.174234,0.523363,0,0,0.0440517,0.0440517
8,3,4,0.248689,0.398683,0,0,0.0280748,0.0280748
8,3,5,0.347461,0.287986,0,0,0.0206061,0.0206061
8,3,6,0.448024,0.202044,0,0,0.0118228,0.0118228
8,3,7,0.568616,0.128699,0,0,0.0085598,0.0085598
8,3,8,0.719008,0.0700664,0,0,0.00545129,0.00545129
8,3,9,0.890013,0.0343521,0,0,0.00295689,0.00295689
8,4,0,0.0249894,0.429151,0,0,0.0562802,0.0562802
8,4,1,0.0751328,0.407973,0,0,0.0405983,0.0405983
8,4,2,0.124392,0.363701,0,0,0.0358731,0.0358731
8,4,3,0.174426,0.30244,0,0,0.0234812,0.0234812
8,4,4,0.248859,0.242842,0,0,0.0245413,0.0245413
8,4,5,0.348226,0.175839,0,0,0.0183383,0.0183383
8,4,6,0.448458,0.127388,0,0,0.0122196,0.0122196
8,4,7,0.569965,0.087665,0,0,0.00812845,0.00812845
8,4,8,0.719517,0.0515649,0,0,0.00429397,0.00429397
8,4,9,0.885487,0.0268457,0,0,0.00266046,0.00266046
8,5,0,0.0249603,0.265776,0,0,0.0377666,0.0377666
8,5,1,0.0739682,0.235337,0,0,0.0441601,0.0441601
8,5,2,0.12432,0.189676,0,0,0.0241994,0.0241994
8,5,3,0.174517,0.167953,0,0,0.021799,0.021799
8,5,4,0.247057,0.141596,0,0,0.0169493,0.0169493
8,5,5,0.347932,0.105185,0,0,0.0127705,0.0127705
8,5,6,0.448325,0.0701178,0,0,0.010881,0.010881
8,5,7,0.56752,0.0456578,0,0,0.00657186,0.00657186
8,5,8,0.715058,0.0231319,0,0,0.00420228,0.00420228
8,5,9,0.879745,0.010267,0,0,0.00178495,0.00178495
9,0,0,0.0255858,7.83905,0,0,1.57732,1.57732
9,0,1,0.0748305,6.14495,0,0,0.809752,0.809752
9,0,2,0.124591,4.85597,0,0,0.436923,0.436923
9,0,3,0.173763,3.50511,0,0,0.254525,0.254525
9,0,4,0.243942,2.27057,0,0,0.159915,0.159915
9,0,5,0.342474,1.16397,0,0,0.0825642,0.0825642
9,0,6,0.441074,0.58573,0,0,0.0449371,0.0449371
9,0,7,0.55382,0.291401,0,0,0.0235395,0.0235395
9,0,8,0.691337,0.0734375,0,0,0.0269989,0.0269989
9,1,0,0.0743876,2.75003,0,0,0.26732,0.26732
9,1,1,0.124756,2.31629,0,0,0.176426,0.176426
9,1,2,0.174575,1.86707,0,0,0.133869,0.133869
9,1,3,0.246747,1.28259,0,0,0.0726524,0.0726524
9,1,4,0.345564,0.758773,0,0,0.0404669,0.0404669
9,1,5,0.446547,0.420703,0,0,0.0228444,0.0228444
9,1,6,0.565092,0.212582,0,0,0.0141774,0.0141774
