ixq2,iz,point,x,y,exl,exh,eyl,eyh
7,1,1,0.0714286,3.44784,0,0,0.624348,0.624348
7,1,2,0.123253,3.28934,0,0,0.76059,0.76059
7,1,3,0.173935,2.4162,0,0,0.660116,0.660116
7,1,4,0.234426,0.656751,0,0,0.162116,0.162116
7,2,0,0.018858,2.5583,0,0,0.363127,0.363127
7,2,1,0.0731083,1.68272,0,0,0.264574,0.264574
7,2,2,0.121556,1.2506,0,0,0.183482,0.183482
7,2,3,0.171568,0.813037,0,0,0.0950554,0.0950554
7,2,4,0.230655,0.185007,0,0,0.033468,0.033468
7,3,0,0.0190776,1.03339,0,0,0.0709436,0.0709436
7,3,1,0.0699599,0.445508,0,0,0.0475758,0.0475758
7,3,2,0.119802,0.158502,0,0,0.0509174,0.0509174
7,4,0,0.0166188,0.0232068,0,0,0.0103476,0.0103476
8,0,0,0.124711,5.59459,0,0,0.386887,0.386887
8,0,1,0.174312,4.1754,0,0,0.245907,0.245907
8,0,2,0.245795,2.68151,0,0,0.132469,0.132469
8,0,3,0.344597,1.39891,0,0,0.0785351,0.0785351
8,0,4,0.4432,0.743114,0,0,0.0373038,0.0373038
8,0,5,0.557294,0.339744,0,0,0.0229438,0.0229438
8,0,6,0.698862,0.148482,0,0,0.0139611,0.0139611
8,1,0,0.0751311,3.13126,0,0,0.378157,0.378157
8,1,1,0.12498,2.5921,0,0,0.24081,0.24081
8,1,2,0.174711,2.12322,0,0,0.152781,0.152781
8,1,3,0.247735,1.51775,0,0,0.0839468,0.0839468
8,1,4,0.346932,0.909926,0,0,0.0475076,0.0475076
8,1,5,0.446865,0.544018,0,0,0.0334019,0.0334019
8,1,6,0.567027,0.279888,0,0,0.0132822,0.0132822
8,1,7,0.716256,0.124047,0,0,0.00693887,0.00693887
8,1,8,0.880934,0.0543881,0,0,0.00305549,0.00305549
8,2,0,0.026773,1.72282,0,0,0.226589,0.226589
8,2,1,0.0752315,1.58101,0,0,0.138,0.138
8,2,2,0.124965,1.38892,0,0,0.0917924,0.0917924
8,2,3,0.174845,1.19247,0,0,0.0996683,0.0996683
8,2,4,0.248396,0.857874,0,0,0.0627099,0.0627099
8,2,5,0.347673,0.571808,0,0,0.0330717,0.0330717
8,2,6,0.447041,0.371892,0,0,0.0188763,0.0188763
8,2,7,0.568345,0.218981,0,0,0.0117418,0.0117418
8,2,8,0.718073,0.111399,0,0,0.00593645,0.00593645
8,2,9,0.887926,0.0517064,0,0,0.00282849,0.00282849
8,3,0,0.0258127,0.986226,0,0,0.132842,0.132842
8,3,1,0.0750346,0.857125,0,0,0.0998284,0.0998284
8,3,2,0.124729,0.748469,0,0,0.0699521,0.0699521
8,3,3,0.174657,0.629925,0,0,0.0512881,0.0512881
8,3,4,0.248711,0.497239,0,0,0.0340422,0.0340422
8,3,5,0.348015,0.348824,0,0,0.0215787,0.0215787
8,3,6,0.447462,0.24993,0,0,0.01439,0.01439
8,3,7,0.568563,0.157405,0,0,0.00923448,0.00923448
8,3,8,0.718424,0.0854452,0,0,0.00551721,0.00551721
8,3,9,0.88916,0.0419834,0,0,0.00298631,0.00298631
8,4,0,0.0251055,0.528193,0,0,0.0662267,0.0662267
8,4,1,0.074925,0.50919,0,0,0.0490057,0.0490057
8,4,2,0.124659,0.454572,0,0,0.0384688,0.0384688
8,4,3,0.174689,0.368333,0,0,0.0295896,0.0295896
8,4,4,0.248637,0.294823,0,0,0.0256969,0.0256969
8,4,5,0.348418,0.223286,0,0,0.0229251,0.0229251
8,4,6,0.447734,0.15894,0,0,0.0142727,0.0142727
8,4,7,0.569894,0.10814,0,0,0.00961613,0.00961613
8,4,8,0.718871,0.065079,0,0,0.00551208,0.00551208
8,4,9,0.888758,0.0318842,0,0,0.00297548,0.00297548
8,5,0,0.0248129,0.314224,0,0,0.0382862,0.0382862
8,5,1,0.0744601,0.278943,0,0,0.0376995,0.0376995
8,5,2,0.124406,0.24027,0,0,0.0298712,0.0298712
8,5,3,0.174607,0.210629,0,0,0.0266765,0.0266765
8,5,4,0.248006,0.169899,0,0,0.0191239,0.0191239
8,5,5,0.34849,0.128542,0,0,0.0147933,0.0147933
8,5,6,0.448426,0.0871045,0,0,0.0108688,0.0108688
8,5,7,0.568965,0.056035,0,0,0.00625574,0.00625574
8,5,8,0.716717,0.0289292,0,0,0.00440246,0.00440246
8,5,9,0.882826,0.0118049,0,0,0.00157711,0.00157711
9,0,0,0.0256373,9.33686,0,0,1.82672,1.82672
9,0,1,0.0747771,7.4749,0,0,0.953852,0.953852
9,0,2,0.124429,5.89063,0,0,0.53054,0.53054
9,0,3,0.173871,4.30717,0,0,0.302487,0.302487
9,0,4,0.244118,2.73298,0,0,0.17068,0.17068
9,0,5,0.342789,1.41234,0,0,0.0831123,0.0831123
9,0,6,0.441357,0.714716,0,0,0.0443423,0.0443423
9,0,7,0.551587,0.361308,0,0,0.0223736,0.0223736
9,0,8,0.688368,0.103886,0,0,0.0322949,0.0322949
9,1,0,0.0744551,3.33887,0,0,0.29901,0.29901
9,1,1,0.124662,2.79507,0,0,0.190467,0.190467
9,1,2,0.174582,2.24319,0,0,0.133473,0.133473
9,1,3,0.246816,1.55874,0,0,0.0739803,0.0739803
9,1,4,0.345852,0.910928,0,0,0.0412277,0.0412277
9,1,5,0.445977,0.516553,0,0,0.0258784,0.0258784
9,1,6,0.565287,0.256337,0,0,0.0146578,0.0146578
9,1,7,0.712691,0.106972,0,0,0.00662806,0.00662806
9,1,8,0.874204,0.0427281,0,0,0.0023246,0.0023246
9,2,0,0.0243494,1.90602,0,0,0.155873,0.155873
9,2,1,0.0743909,1.61827,0,0,0.115849,0.115849
9,2,2,0.124664,1.41704,0,0,0.0901659,0.0901659
9,2,3,0.174599,1.1735,0,0,0.0683819,0.0683819
9,2,4,0.247948,0.864881,0,0,0.0454245,0.0454245
9,2,5,0.347042,0.584555,0,0,0.0257586,0.0257586
9,2,6,0.446636,0.369427,0,0,0.0186037,0.0186037
9,2,7,0.566802,0.210461,0,0,0.00962306,0.00962306
9,2,8,0.717301,0.101183,0,0,0.00533661,0.00533661
9,2,9,0.885503,0.0410224,0,0,0.00311236,0.00311236
9,3,0,0.0234345,1.03546,0,0,0.112366,0.112366
9,3,1,0.074146,0.939112,0,0,0.0707995,0.0707995
9,3,2,0.124435,0.795066,0,0,0.0566219,0.0566219
9,3,3,0.174498,0.691413,0,0,0.0387895,0.0387895
9,3,4,0.248068,0.508144,0,0,0.0278124,0.0278124
9,3,5,0.347833,0.361507,0,0,0.0191243,0.0191243
9,3,6,0.447428,0.249928,0,0,0.0134513,0.0134513
9,3,7,0.567944,0.157149,0,0,0.00942021,0.00942021
9,3,8,0.717129,0.0837954,0,0,0.00495985,0.00495985
9,3,9,0.885341,0.0378824,0,0,0.00211164,0.00211164
9,4,0,0.0234547,0.592593,0,0,0.0506196,0.0506196
9,4,1,0.073825,0.536582,0,0,0.0428807,0.0428807
9,4,2,0.124296,0.460769,0,0,0.0256971,0.0256971
9,4,3,0.174283,0.396683,0,0,0.0331994,0.0331994
9,4,4,0.248045,0.329777,0,0,0.0266375,0.0266375
9,4,5,0.34767,0.231815,0,0,0.0162566,0.0162566
9,4,6,0.44736,0.163977,0,0,0.0131421,0.0131421
9,4,7,0.568296,0.100013,0,0,0.00732612,0.00732612
9,4,8,0.716456,0.0547062,0,0,0.00437089,0.00437089
9,4,9,0.881731,0.022226,0,0,0.00170761,0.00170761
9,5,0,0.0232539,0.37013,0,0,0.0405384,0.0405384
9,5,1,0.0737574,0.316803,0,0,0.0323854,0.0323854
9,5,2,0.123931,0.254015,0,0,0.0252027,0.0252027
9,5,3,0.174278,0.217267,0,0,0.0243414,0.0243414
9,5,4,0.246961,0.16253,0,0,0.0167988,0.0167988
9,5,5,0.346687,0.110701,0,0,0.0116966,0.0116966
9,5,6,0.44648,0.0705992,0,0,0.00704624,0.00704624
9,5,7,0.563712,0.0341503,0,0,0.00371722,0.00371722
9,5,8,0.712442,0.0100867,0,0,0.00173466,0.00173466
9,5,9,0.868624,0.00264363,0,0,0.000659694,0.000659694
10,0,0,0.0249782,10.299,0,0,2.62346,2.62346
10,0,1,0.0738199,8.1274,0,0,1.35443,1.35443
10,0,2,0.123928,6.24106,0,0,0.803661,0.803661
10,0,3,0.173352,4.62937,0,0,0.414963,0.414963
