ixq2,iz,point,x,y,exl,exh,eyl,eyh
5,1,4,0.243073,1.26149,0,0,0.0877903,0.0877903
5,1,5,0.342125,0.650652,0,0,0.0500355,0.0500355
5,1,6,0.441096,0.280906,0,0,0.0259587,0.0259587
5,1,7,0.551103,0.089883,0,0,0.0115539,0.0115539
5,2,0,0.0218471,1.92297,0,0,0.0931139,0.0931139
5,2,1,0.0731908,1.54256,0,0,0.0867893,0.0867893
5,2,2,0.123144,1.2714,0,0,0.0828015,0.0828015
5,2,3,0.174034,1.05358,0,0,0.0583431,0.0583431
5,2,4,0.245833,0.71847,0,0,0.0296006,0.0296006
5,2,5,0.343589,0.397859,0,0,0.0201485,0.0201485
5,2,6,0.442707,0.187399,0,0,0.0107054,0.0107054
5,2,7,0.556032,0.056572,0,0,0.0037993,0.0037993
5,2,8,0.701197,0.00742162,0,0,0.00270565,0.00270565
5,3,0,0.0214318,1.0866,0,0,0.0500016,0.0500016
5,3,1,0.073191,0.892998,0,0,0.0479147,0.0479147
5,3,2,0.123519,0.708177,0,0,0.0382062,0.0382062
5,3,3,0.173712,0.550815,0,0,0.0300468,0.0300468
5,3,4,0.245664,0.381772,0,0,0.0177871,0.0177871
5,3,5,0.344228,0.207849,0,0,0.00932847,0.00932847
5,3,6,0.441823,0.0852787,0,0,0.00471012,0.00471012
5,3,7,0.55222,0.0235433,0,0,0.00271623,0.00271623
5,3,8,0.692882,0.0026107,0,0,0.000729153,0.000729153
5,4,0,0.0218219,0.560997,0,0,0.0350454,0.0350454
5,4,1,0.0725034,0.425453,0,0,0.0200038,0.0200038
5,4,2,0.123086,0.318416,0,0,0.0191717,0.0191717
5,4,3,0.173216,0.234766,0,0,0.0129168,0.0129168
5,4,4,0.243668,0.124567,0,0,0.00659376,0.00659376
5,4,5,0.341505,0.0476954,0,0,0.00285369,0.00285369
5,4,6,0.43726,0.0127476,0,0,0.00222496,0.00222496
5,4,7,0.539959,0.00172244,0,0,0.000592018,0.000592018
5,5,0,0.0211252,0.0854563,0,0,0.00737511,0.00737511
